timestamp_iso,elapsed_s,image_number,image_filename,status,http_status,content_type,image_path
2026-07-23T23:02:55,25.24,1,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000229924986E0>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:03:26,56.24,2,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000229924C4910>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:03:57,87.24,3,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000229924C5310>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:04:28,118.24,4,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000229924A9810>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:04:59,149.24,5,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000229924AA060>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:05:29,179.24,6,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000229924627B0>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:06:00,210.24,7,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244EF10>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:06:31,241.23,8,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244F680>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:07:01,271.25,9,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244F8A0>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:07:32,302.24,10,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244F8A0>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:08:03,333.23,11,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244F130>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:08:34,364.23,12,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244F240>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:09:05,395.23,13,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244F680>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:09:36,426.23,14,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244F570>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:10:07,457.24,15,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244EBE0>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:10:38,488.24,16,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244ECF0>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:11:08,518.23,17,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244F020>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:11:39,549.23,18,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244E8B0>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:12:10,580.23,19,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244E580>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:12:41,611.24,20,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244E250>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:13:12,642.23,21,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244E470>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:13:43,673.24,22,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002299244E030>, 'Connection to 192.168.1.3 timed out. (connect timeout=20)'))",,,
2026-07-23T23:14:09,704.23,23,capture_failed,"error: HTTPConnectionPool(host='192.168.1.3', port=80): Max retries exceeded with url: /capture (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002299244DF20>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))",,,
