elapsed_s,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms,v_NH3_delta_pct,v_H2S_delta_pct,v_CH4_delta_pct,bme_delta_log_inverted,v_NH3_slope_5m,v_NH3_accel_5m,v_NH3_volatility_5m,v_NH3_slope_15m,v_NH3_accel_15m,v_NH3_volatility_15m,v_NH3_slope_30m,v_NH3_accel_30m,v_NH3_volatility_30m,v_H2S_slope_5m,v_H2S_accel_5m,v_H2S_volatility_5m,v_H2S_slope_15m,v_H2S_accel_15m,v_H2S_volatility_15m,v_H2S_slope_30m,v_H2S_accel_30m,v_H2S_volatility_30m,v_CH4_slope_5m,v_CH4_accel_5m,v_CH4_volatility_5m,v_CH4_slope_15m,v_CH4_accel_15m,v_CH4_volatility_15m,v_CH4_slope_30m,v_CH4_accel_30m,v_CH4_volatility_30m,bme_delta_log_inverted_slope_5m,bme_delta_log_inverted_accel_5m,bme_delta_log_inverted_volatility_5m,bme_delta_log_inverted_slope_15m,bme_delta_log_inverted_accel_15m,bme_delta_log_inverted_volatility_15m,bme_delta_log_inverted_slope_30m,bme_delta_log_inverted_accel_30m,bme_delta_log_inverted_volatility_30m,q10_factor,biological_age_h,session_minute,time_bin,session_id,session_time_h,control_drift_NH3,adjusted_NH3,z_NH3,channel_index_NH3,control_drift_H2S,adjusted_H2S,z_H2S,channel_index_H2S,control_drift_CH4,adjusted_CH4,z_CH4,channel_index_CH4,control_drift_BME,adjusted_BME,z_BME,channel_index_BME,change_index,cusum_NH3,cusum_active_NH3,cusum_H2S,cusum_active_H2S,cusum_CH4,cusum_active_CH4,cusum_BME,cusum_active_BME,protein_gas_active,primary_event,supporting_channel_count,pca_1,pca_2,anomaly_score,is_anomaly
1812.01,1463.0,0.183,8786.0,1.098,443.0,0.055,30.83,93384.0,65.245,207300.0,-0.0284295256036992,-0.038353073886069,-0.0303945306936331,-0.1117122652655807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.421899109727627,0.0,0,0,house_A_pcb_A_S010_Anish_chickenreal1_pilot_chicken_20260728_193932,0.0,0.0020854501789659666,-0.030514975782665165,-1.0292002120278267,0.0,-0.005520893486031495,-0.032832180400037506,-0.5012003821802328,0.0,0.007495576146391034,-0.03789010684002413,-0.4806008927249555,0.0,0.07798790081492138,-0.18970016608050208,-3.424485685465069,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,False,False,0,-2.308736083639048,-1.1090738821046253,0.05709658955723751,True
1972.02,1493.5,0.187,8866.5,1.108,447.0,0.056,30.83,93390.0,65.74,200000.0,-0.0071930125021407,-0.0208685843203612,-0.0215638797892037,-0.0758626123718836,0.05494716689626425,,0.001283873622034,0.05494716689626425,,0.0016377010159139,0.05494716689626425,,0.0016377010159139,0.0101257085066732,,0.00022360679774995,0.0101257085066732,,0.00042773094298185,0.0101257085066732,,0.00042773094298185,0.2347370141464962,,0.00594930909739615,0.2347370141464962,,0.00639250669762,0.2347370141464962,,0.00639250669762,0.681741471835718,,0.01683877242480515,0.681741471835718,,0.018692060326568352,0.681741471835718,,0.018692060326568352,6.421899109727627,0.2854355768187548,5,1,house_A_pcb_A_S010_Anish_chickenreal1_pilot_chicken_20260728_193932,0.08333333333333333,0.0010622439281926747,-0.008255256430333376,-0.2784308835424259,0.0,-0.0025079799298361044,-0.018360604390525094,-0.2802842158354102,0.0,0.004391483184486025,-0.025955362973689725,-0.3292197266379519,0.0,0.049808056530619454,-0.12567066890250306,-2.2686190298684994,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,False,False,0,-1.4102860854111823,-0.6410309622495258,0.01613219054676407,True
2272.01,1508.5,0.189,9210.0,1.151,452.0,0.057,30.79,93394.0,66.43,192700.0,0.0034252440486384,-0.0033840947546533,0.0164079190998434,-0.0386798212441676,0.0222873674420359,-0.1661472736450591,0.0008944271909999,0.0322330143921075,-0.3531676402394361,0.0016666666666666,0.0322330143921075,-0.3531676402394361,0.0016666666666666,0.0085724286187062,0.1666241409076334,0.0004472135954999,0.0080099929070665,-0.0276144569366235,0.0005,0.0080099929070665,-0.0276144569366235,0.0005,0.4748899146419421,6.78316982480969,0.0154369686143361,0.3541322826077672,2.19984402719869,0.0167663684532791,0.3541322826077672,2.19984402719869,0.0167663684532791,0.5555138603670968,-0.0997281515916883,0.012802836246836,0.6033432399360941,-1.5150400381638414,0.0247755610407142,0.6033432399360941,-1.5150400381638414,0.0247755610407142,6.404118485250423,0.8200570886659526,10,2,house_A_pcb_A_S010_Anish_chickenreal1_pilot_chicken_20260728_193932,0.16666666666666666,2.6249991541293233e-05,0.003398994057097107,0.11464028119048798,0.0028660070297621995,-0.0012733506720663504,-0.0021107440825869498,-0.032221610870414065,0.0,0.0014970849573123738,0.014910834142531026,0.1891301133150775,0.004728252832876938,0.0307205096583903,-0.0694003309025579,-1.252821463748713,0.0,0.13326273922163537,0.0,False,0.0,False,0.0,False,0.0,False,False,False,0,-0.5547298333381598,-0.43391471135235316,-0.01630722873689605,False
2572.99,1530.0,0.191,9349.5,1.169,458.0,0.057,30.79,93396.0,67.28,180300.0,0.0140435005994177,-0.0033840947546533,0.0323030907278165,0.0278326239668814,0.0298423106480146,-0.0744160129536779,0.0010954451150105,0.0358012117157343,-0.1050887255081835,0.0025545334262132,0.0358012117157343,-0.1050887255081835,0.0026017745423519,1.839482473668924e-16,-0.2030472267906121,0.0,0.0080682911379652,-0.0021215030068998,0.0006304251719561,0.0080682911379652,-0.0021215030068998,0.0006304251719561,0.1136257899085245,-9.003604459995234,0.0031144823004778,0.4067646870647453,1.5986149286943458,0.0280569475833048,0.4067646870647453,1.5986149286943458,0.0289235445367859,0.5603482356048491,-1.3307779427455295,0.0148271274956928,0.6513203661339525,0.0020905603113215,0.0456426805957096,0.6513203661339525,0.0020905603113215,0.0456426805957096,6.404118485250423,1.355254495552077,15,3,house_A_pcb_A_S010_Anish_chickenreal1_pilot_chicken_20260728_193932,0.25,-0.0006014791325172134,0.014644979731934913,0.4939416092806809,0.012348540232017024,-0.00012711292017136017,-0.00325698183448194,-0.04971952883746214,0.0,-0.0017934845538950996,0.0340965752817116,0.4324834603513039,0.010812086508782598,-0.02331350629056913,0.05114613025745053,0.9232948739709802,0.023082371849274506,1.0556363682801995,0.0,False,0.0,False,0.0,False,0.4232948739709802,False,False,False,0,0.8157413928572931,0.1750242638091103,-0.007855137768062515,False
2871.99,1510.0,0.189,9118.5,1.14,461.0,0.058,30.84,93394.0,67.42,179400.0,0.0034252440486384,0.0141003948110545,0.0066942031049708,0.0328368045514572,-0.0309351703265547,-0.7842426389914673,0.0010000000000002,0.0151767608097055,-0.1152224520918166,0.0017647338933351,0.0209674805111862,-0.0968586232672256,0.0024351231101124,0.0120095362150633,0.1623433532578752,0.0004472135954999,0.0082920706513206,-0.004084150325366,0.0006761234037828,0.0080104472000048,-0.0036529640055848,0.0008200698871944,-0.3865568621890077,-6.263928599742078,0.0117601020403734,0.1900823113989323,0.0986001331385121,0.0207433293924994,0.2313208464322099,0.2001603901663152,0.0269338587754896,0.0418390862505155,-6.893535312795179,0.0021905069925643,0.5089900518013863,-0.3131897844722219,0.0393635468555176,0.540808550588711,-0.2267921819489824,0.0515534598715018,6.426351974056272,1.888076742355153,20,4,house_A_pcb_A_S010_Anish_chickenreal1_pilot_chicken_20260728_193932,0.3333333333333333,-0.0006470672344702933,0.004072311283108693,0.1373497284044942,0.003433743210112355,0.0042697849698162,0.0098306098412383,0.15006939379170092,0.003751734844792523,-0.0039444544465927125,0.010638657551563513,0.1349415122597542,0.003373537806493855,-0.039521401135302926,0.07235820568676013,1.3062173044966865,0.032655432612417164,1.0844442092464766,0.0,False,0.0,False,0.0,False,1.2295121784676666,False,False,False,0,0.7796339807278789,0.3805748526952792,0.002570681409760467,True
3171.995,1495.0,0.187,8939.0,1.117,461.0,0.058,30.9,93392.0,67.745,178900.0,-0.0071930125021407,0.0141003948110545,-0.0136162939752171,0.0356277636614797,-0.0119893539330712,0.4525870747652355,0.000894427191,-0.015971762438679,-0.2123928948129997,0.001767430203377,0.0069481917333521,-0.1219680640366587,0.0022312016649252,3.2018878361723974e-17,-0.1470968873225016,0.0,0.0056476205561972,-0.0087025893672036,0.0005163977794943,0.0072914875433055,-0.003040541098647,0.0009078961186825,-0.2038607498697475,4.235770422444182,0.0057008771254966,-0.2211251981390247,-2.6288860732262527,0.021293415033985,0.0673787829456203,-0.6539053389665943,0.0250957586346633,0.0700731856122471,1.4220947121060683,0.0028784887075589,0.1941211217161,-1.634183399361447,0.0135459557551672,0.4002182685264724,-0.6860329896544534,0.0508624771618318,6.45313407377701,2.424729665882486,25,5,house_A_pcb_A_S010_Anish_chickenreal1_pilot_chicken_20260728_193932,0.4166666666666667,0.0007491950647146199,-0.00794220756685532,-0.267872462688305,0.0,0.00162374344252716,0.01247665136852734,0.19046259974339944,0.004761564993584986,-0.0064538051240431325,-0.007162488851173967,-0.0908495336405485,0.0,-0.04858055179519349,0.08420831545667318,1.5201366284314692,0.038003415710786734,1.1167401675451427,0.0,False,0.0,False,0.0,False,2.2496488068991356,False,False,False,0,0.6745221754971543,0.46564724322061163,0.009625173244879437,True
3471.985,1508.0,0.189,8967.0,1.121,463.0,0.058,30.92,93394.0,67.735,177000.0,0.0034252440486384,0.0141003948110545,-0.0100840336134453,0.0463050216023239,0.0222863796079639,0.4424399779873835,0.0004472135955003,-0.0094450473011985,-0.2401361205710455,0.001345185418269,0.0049671585672436,-0.1170967819995523,0.0020402356668666,-3.9242603045285775e-16,-1.7861097550817025e-15,0.0,0.0034422384602043,-0.0166813347137488,0.0003518657752744,0.0059768425408387,-0.005209076892864,0.0009151166175112,0.0531447660448071,3.1686437191759174,0.0024899799196008,-0.2380652782876496,-3.264581785238604,0.0190593059384952,0.0044977656927968,-0.9354963461685832,0.0239232146051557,0.118519799167186,0.6572075856503962,0.002790881548313,0.0712554443539202,-2.7895379621006917,0.0060020374748387,0.3234568788221671,-0.8766380361206164,0.0506176139050146,6.4620862208768655,2.9626966590780643,30,6,house_A_pcb_A_S010_Anish_chickenreal1_pilot_chicken_20260728_193932,0.5,0.0019349817298158997,0.0014902623188225005,0.05026313327046786,0.0012565783317616964,-0.0026579705168361797,0.01675836532789068,0.2558251996886925,0.0063956299922173125,-0.008365564711487267,-0.0017184689019580333,-0.021797185526241148,0.0,-0.0544002501236094,0.1007052717259333,1.8179412733354205,0.045448531833385514,1.3977576955150945,0.0,False,0.0,False,0.0,False,3.567590080234556,False,False,False,0,0.9566849851863906,0.6000184484540478,0.02310281217724708,True
3771.98,1508.0,0.189,9039.5,1.13,468.0,0.059,30.94,93394.0,67.96,175750.0,0.0034252440486384,0.0315848843767623,-0.0021364477994587,0.0533922234853789,-0.003427098396312,-0.1794948336325957,0.0004472135955003,0.0061770291224676,-0.009595289965487,0.0008837151016884,0.0002190702592337,-0.1045470866322247,0.0014874957741657,0.008578806048995,0.0735959132262808,0.0004472135954999,0.0013233676741578,-0.0332497511680358,0.0002581988897471,0.0047665249412118,-0.0070956954332543,0.0007701320979389,0.0994757125012292,0.2763018119086287,0.0027748873851032,-0.0078599305564448,-0.6167881278222737,0.0055609180468536,-0.0463111983395936,-0.9606412170355434,0.0206916330472228,0.0930690974567815,-0.6139751497912143,0.0025154658632882,0.1102481781660749,-1.6056892886137792,0.0085913286430545,0.2273839261996186,-0.9448951285396514,0.0362470791125587,6.471050786893913,3.5014932990626457,35,7,house_A_pcb_A_S010_Anish_chickenreal1_pilot_chicken_20260728_193932,0.5833333333333334,0.0027190839116000534,0.0007061601370383468,0.023817163347654772,0.0005954290836913693,-0.005793446724304539,0.03737833110106684,0.570599747103381,0.014264993677584525,-0.00944801155341514,0.007311563753956439,0.09274041063550227,0.002318510265887557,-0.058923377335523094,0.112315600820902,2.027532053410892,0.0506883013352723,1.8075302872668824,0.0,False,0.07059974710338102,False,0.0,False,5.095122133645448,False,False,False,0,1.0899302048397006,0.669578714802344,0.04706492879165736,True
4071.97,1508.0,0.189,9083.0,1.135,468.0,0.059,30.96,93392.0,68.07,175100.0,0.0034252440486384,0.0315848843767623,0.002278877652756,0.0570975148843469,9.52403615826724e-08,0.0072782152675101,0.0005477225575055,0.001147797413315,0.1027295459361593,0.0004879500364741,-0.0042100326724497,-0.090034452833412,0.0013390681268239,2.9930052293552294e-17,-0.1074448438724638,0.0,0.0052940661614926,-0.0059716518766337,0.000507092552837,0.0040652115714873,-0.0099881226807353,0.0006686751354593,0.089145526546628,-0.1641405993908389,0.0025099800796016,0.0877113616576807,1.7239671499524811,0.0069945557059631,-0.082073607681543,-1.1536186482854418,0.0195372911921392,0.0375502398069399,-0.8520091505238125,0.001486461682841,0.0786407309674475,-0.0981301976483342,0.0056272028345187,0.1190075460991421,-1.1216364720585552,0.0163048102330963,6.480027789056368,4.041028693088424,40,8,house_A_pcb_A_S010_Anish_chickenreal1_pilot_chicken_20260728_193932,0.6666666666666666,0.0020774641579140466,0.0013477798907243536,0.0454575274507786,0.001136438186269465,-0.0012705498948927195,0.03285543427165502,0.5015553646760604,0.012538884116901511,-0.011251809047963067,0.013530686700719068,0.1716242219902678,0.004290605549756695,-0.06294108423275643,0.12003859911710334,2.1669483631625095,0.054173709079062736,1.870202872153772,0.0,False,0.07215511177944145,False,0.0,False,6.762070496807958,False,False,False,0,1.2051395201518547,0.6682558043997056,0.05209403242673394,True
4371.975,1520.5,0.19,9767.5,1.221,470.0,0.059,30.99,93394.0,68.21,171800.0,0.008734372324028,0.0315848843767623,0.0782224754308504,0.076123744625998,0.0154291768678149,0.2512798986392561,0.0005477225575055,0.0027364936712699,0.012733135745986,0.0006761234037827,-0.0009190500602966,-0.0726070608842066,0.0010482607379429,2.1351483576349043e-16,-1.1335062860072009e-15,0.0,0.0048535299357386,0.0187960931229628,0.000457737708217,0.0036779417192034,-0.0101091374415737,0.0005959634332684,1.0748852312082546,11.392708172293124,0.0287519564551697,0.3133068327985403,1.824456541991012,0.0306086277908386,0.0406403779196217,-0.850681862538762,0.0261109480715544,0.2446905750215761,2.0569735683123525,0.0067215631288083,0.0950967044009906,0.0124214137151907,0.007908725149375,0.0839965135140455,-1.2063226244640952,0.0130893041128233,6.493516647818228,4.581714320149033,45,9,house_A_pcb_A_S010_Anish_chickenreal1_pilot_chicken_20260728_193932,0.75,0.0006474849852414136,0.008086887338786587,0.2727521798805561,0.006818804497013903,0.0021582936435362264,0.029426590733226076,0.44921227716382056,0.011230306929095515,-0.013891830119380675,0.09211430555023108,1.168384604115626,0.029209615102890652,-0.0678225567847425,0.1439463014107405,2.59853250970552,0.064963312742638,2.513803847023617,0.0,False,0.021367388943261956,False,0.6683846041156261,False,8.860603006513479,False,False,False,0,1.9021331763909464,0.4114650138508496,0.075177475302034,True
