received_timestamp_iso,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms
2026-08-10T13:02:52,1163.0,0.145375,7072.0,0.884,144.0,0.018,29.61,93574.38,59.61,60122.0
2026-08-10T13:03:15,1240.0,0.155,7838.0,0.97975,167.0,0.020875,29.47,93573.22,60.19,49805.0
2026-08-10T13:03:18,1224.0,0.153,7477.0,0.934625,157.0,0.019625,29.55,93571.17,60.03,52762.0
2026-08-10T13:03:19,1170.0,0.14625,7291.0,0.911375,151.0,0.018875,29.59,93569.32,59.87,55616.0
2026-08-10T13:03:23,1130.0,0.14125,7167.0,0.895875,147.0,0.018375,29.61,93569.59,59.72,58837.0
2026-08-10T13:03:24,1104.0,0.138,7083.0,0.885375,144.0,0.018,29.63,93569.87,59.62,60938.0
2026-08-10T13:03:47,1326.0,0.16575,7993.0,0.999125,168.0,0.021,29.49,93573.12,60.11,50453.0
2026-08-10T13:03:50,1242.0,0.15525,7631.0,0.953875,157.0,0.019625,29.57,93566.28,59.96,53523.0
2026-08-10T13:03:53,1191.0,0.148875,7452.0,0.9315,151.0,0.018875,29.62,93571.12,59.77,56462.0
2026-08-10T13:03:54,1159.0,0.144875,7311.0,0.913875,147.0,0.018375,29.64,93568.24,59.62,59493.0
2026-08-10T13:03:55,1130.0,0.14125,7246.0,0.90575,143.0,0.017875,29.65,93575.67,59.51,61465.0
2026-08-10T13:04:19,1350.0,0.16875,7957.0,0.994625,166.0,0.02075,29.43,93573.05,60.21,51057.0
2026-08-10T13:04:22,1251.0,0.156375,7594.0,0.94925,155.0,0.019375,29.49,93577.02,60.06,54065.0
2026-08-10T13:04:23,1201.0,0.150125,7396.0,0.9245,150.0,0.01875,29.54,93572.8,59.91,57066.0
2026-08-10T13:04:25,1166.0,0.14575,7291.0,0.911375,146.0,0.01825,29.57,93566.28,59.76,59911.0
2026-08-10T13:04:28,1142.0,0.14275,7199.0,0.899875,143.0,0.017875,29.6,93565.69,59.66,62227.0
2026-08-10T13:04:52,1325.0,0.165625,7880.0,0.985,165.0,0.020625,29.46,93569.7,60.09,51613.0
2026-08-10T13:04:53,1209.0,0.151125,7535.0,0.941875,155.0,0.019375,29.54,93564.87,59.94,54654.0
2026-08-10T13:04:55,1197.0,0.149625,7317.0,0.914625,149.0,0.018625,29.59,93569.71,59.77,57489.0
2026-08-10T13:04:56,1185.0,0.148125,7211.0,0.901375,146.0,0.01825,29.61,93567.2,59.63,60592.0
2026-08-10T13:04:58,1176.0,0.147,7112.0,0.889,143.0,0.017875,29.65,93566.99,59.51,63054.0
2026-08-10T13:05:22,1213.0,0.151625,8139.0,1.017375,165.0,0.020625,29.5,93570.24,60.01,51832.0
2026-08-10T13:05:25,1231.0,0.153875,7828.0,0.9785,155.0,0.019375,29.57,93574.59,59.85,54971.0
2026-08-10T13:05:26,1177.0,0.147125,7641.0,0.955125,149.0,0.018625,29.61,93563.68,59.68,57879.0
2026-08-10T13:05:30,1136.0,0.142,7544.0,0.943,145.0,0.018125,29.64,93568.63,59.55,60851.0
2026-08-10T13:05:32,1101.0,0.137625,7462.0,0.93275,142.0,0.01775,29.67,93565.25,59.44,63429.0
