timestamp_iso,elapsed_s,image_number,image_filename,status,http_status,content_type,image_path
2026-07-27T21:27:39,25.79,1,img_000001_20260727_212737.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S007_Anish_control_empty_20260727_212706\images\img_000001_20260727_212737.jpg
2026-07-27T22:00:11,1977.94,2,img_000002_20260727_220009.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S007_Anish_control_empty_20260727_212706\images\img_000002_20260727_220009.jpg
2026-07-27T22:05:11,2278.75,3,img_000003_20260727_220510.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S007_Anish_control_empty_20260727_212706\images\img_000003_20260727_220510.jpg
2026-07-27T22:10:11,2578.75,4,img_000004_20260727_221010.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S007_Anish_control_empty_20260727_212706\images\img_000004_20260727_221010.jpg
2026-07-27T22:15:11,2878.74,5,img_000005_20260727_221510.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S007_Anish_control_empty_20260727_212706\images\img_000005_20260727_221510.jpg
2026-07-27T22:20:12,3178.82,6,img_000006_20260727_222010.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S007_Anish_control_empty_20260727_212706\images\img_000006_20260727_222010.jpg
2026-07-27T22:25:12,3478.91,7,img_000007_20260727_222510.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S007_Anish_control_empty_20260727_212706\images\img_000007_20260727_222510.jpg
2026-07-27T22:30:12,3778.91,8,img_000008_20260727_223010.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S007_Anish_control_empty_20260727_212706\images\img_000008_20260727_223010.jpg
2026-07-27T22:35:12,4078.9,9,img_000009_20260727_223510.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S007_Anish_control_empty_20260727_212706\images\img_000009_20260727_223510.jpg
2026-07-27T22:40:12,4378.89,10,img_000010_20260727_224010.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S007_Anish_control_empty_20260727_212706\images\img_000010_20260727_224010.jpg
