timestamp_iso,elapsed_s,session_id,site_id,pcb_design_id,device_id,container_id,food_category,food_name,phase,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms,image_filename
2026-08-09T18:57:07,4.42,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1029,0.128625,12395,1.549375,109,0.013625,28.91,94982.86,57.29,36026.0,none
2026-08-09T18:57:09,6.43,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1029,0.128625,12326,1.54075,109,0.013625,28.97,94992.12,57.21,39531.0,none
2026-08-09T18:57:11,8.42,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1022,0.12775,12347,1.543375,109,0.013625,29.0,94980.16,57.05,42996.0,none
2026-08-09T18:57:13,10.42,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1020,0.1275,12328,1.541,108,0.0135,29.03,94989.92,56.87,46562.0,none
2026-08-09T18:57:15,12.42,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1023,0.127875,12267,1.533375,108,0.0135,29.02,94984.02,56.64,50663.0,none
2026-08-09T18:57:37,34.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1017,0.127125,12284,1.5355,106,0.01325,28.87,94986.13,57.49,41775.0,img_000001_20260809_185728.jpg
2026-08-09T18:57:39,36.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1022,0.12775,12295,1.536875,106,0.01325,28.93,94989.87,57.27,44662.0,none
2026-08-09T18:57:41,38.42,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1024,0.128,12313,1.539125,106,0.01325,28.98,94985.75,57.11,48976.0,none
2026-08-09T18:57:43,40.42,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1023,0.127875,12320,1.54,105,0.013125,28.99,94989.67,56.96,52054.0,none
2026-08-09T18:57:45,42.42,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1009,0.126125,12297,1.537125,105,0.013125,29.0,94989.23,56.82,55006.0,none
2026-08-09T18:58:07,64.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1016,0.127,12246,1.53075,104,0.013,28.86,94991.73,56.32,44615.0,none
2026-08-09T18:58:09,66.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1026,0.12825,12360,1.545,104,0.013,28.94,94987.88,56.27,48338.0,none
2026-08-09T18:58:11,68.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1032,0.129,12380,1.5475,104,0.013,28.99,94987.31,56.19,51801.0,none
2026-08-09T18:58:13,70.42,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1023,0.127875,12378,1.54725,104,0.013,29.02,94986.79,56.22,55220.0,none
2026-08-09T18:58:15,72.42,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1013,0.126625,12322,1.54025,104,0.013,29.03,94995.85,56.15,57801.0,none
2026-08-09T18:58:37,94.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1016,0.127,12409,1.551125,104,0.013,28.84,94989.8,56.98,46310.0,none
2026-08-09T18:58:39,96.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1014,0.12675,12316,1.5395,103,0.012875,28.92,94990.31,56.64,50305.0,none
2026-08-09T18:58:41,98.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1020,0.1275,12292,1.5365,103,0.012875,28.96,94993.34,56.28,53590.0,none
2026-08-09T18:58:43,100.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1025,0.128125,12425,1.553125,103,0.012875,28.98,94993.28,56.03,56687.0,none
2026-08-09T18:58:45,102.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1030,0.12875,12476,1.5595,103,0.012875,28.99,94986.91,55.98,59328.0,none
2026-08-09T18:59:07,124.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1023,0.127875,12302,1.53775,103,0.012875,28.83,94990.25,56.66,48366.0,none
2026-08-09T18:59:09,126.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1030,0.12875,12349,1.543625,103,0.012875,28.91,94991.16,56.4,51027.0,none
2026-08-09T18:59:11,128.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1030,0.12875,12336,1.542,102,0.01275,28.95,94983.5,56.18,54549.0,none
2026-08-09T18:59:13,130.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1025,0.128125,12333,1.541625,103,0.012875,28.99,94986.91,56.05,57684.0,none
2026-08-09T18:59:15,132.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1016,0.127,12365,1.545625,102,0.01275,29.0,94986.07,55.91,60463.0,none
2026-08-09T18:59:37,154.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1023,0.127875,12340,1.5425,102,0.01275,28.82,94988.33,56.19,49117.0,none
2026-08-09T18:59:39,156.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1024,0.128,12353,1.544125,102,0.01275,28.88,94990.45,56.1,52309.0,none
2026-08-09T18:59:41,158.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1025,0.128125,12358,1.54475,102,0.01275,28.92,94984.79,56.0,55471.0,none
2026-08-09T18:59:43,160.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1029,0.128625,12238,1.52975,102,0.01275,28.96,94985.05,55.91,58394.0,none
2026-08-09T18:59:45,162.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1026,0.12825,12223,1.527875,102,0.01275,28.97,94984.6,55.85,61731.0,none
2026-08-09T19:00:07,184.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1030,0.12875,12363,1.545375,102,0.01275,28.72,94990.24,55.64,49980.0,none
2026-08-09T19:00:09,186.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1028,0.1285,12624,1.578,101,0.012625,28.8,94985.62,55.43,53189.0,none
2026-08-09T19:00:11,188.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1026,0.12825,12502,1.56275,101,0.012625,28.84,94989.02,55.3,56650.0,none
2026-08-09T19:00:13,190.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1019,0.127375,12422,1.55275,101,0.012625,28.87,94986.13,55.27,59785.0,none
2026-08-09T19:00:15,192.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1014,0.12675,12375,1.546875,101,0.012625,28.9,94984.45,55.3,62272.0,none
2026-08-09T19:00:37,214.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1024,0.128,12452,1.5565,101,0.012625,28.79,94992.76,56.31,50098.0,none
2026-08-09T19:00:39,216.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1025,0.128125,12488,1.561,101,0.012625,28.89,94988.45,56.18,53389.0,none
2026-08-09T19:00:41,218.41,S012_Anish_powertesttest,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1026,0.12825,12471,1.558875,102,0.01275,28.93,94992.26,56.07,56650.0,none
