timestamp_iso,elapsed_s,session_id,food_category,food_name,phase,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms,image_filename
2026-07-11T15:56:32,63.03,S0001,unknown,unknown,Warmup,11809,1.476,24052,3.007,19796,2.475,26.7,93455.0,58.04,21100.0,none
2026-07-11T15:56:34,65.03,S0001,unknown,unknown,Warmup,11809,1.476,24051,3.006,19795,2.474,26.71,93453.0,58.03,21500.0,none
2026-07-11T15:56:36,67.05,S0001,unknown,unknown,Warmup,11810,1.476,24053,3.007,19797,2.475,26.71,93453.0,58.08,22000.0,none
2026-07-11T15:56:38,69.05,S0001,unknown,unknown,Warmup,11809,1.476,24054,3.007,19796,2.475,26.72,93451.0,58.18,22600.0,none
2026-07-11T15:56:40,71.05,S0001,unknown,unknown,Warmup,11814,1.477,24057,3.007,19799,2.475,26.76,93455.0,59.29,22500.0,none
2026-07-11T15:56:42,73.04,S0001,unknown,unknown,Warmup,11815,1.477,24057,3.007,19799,2.475,26.79,93451.0,61.02,23500.0,none
2026-07-11T15:56:44,75.04,S0001,unknown,unknown,Warmup,11813,1.477,24054,3.007,19797,2.475,26.82,93453.0,61.11,23900.0,none
2026-07-11T15:56:46,77.04,S0001,unknown,unknown,Warmup,11816,1.477,24054,3.007,19798,2.475,26.83,93453.0,60.74,24400.0,none
2026-07-11T15:56:48,79.04,S0001,unknown,unknown,Warmup,11815,1.477,24057,3.007,19799,2.475,26.84,93451.0,60.28,25000.0,none
2026-07-11T15:56:50,81.04,S0001,unknown,unknown,Warmup,11814,1.477,24055,3.007,19796,2.475,26.85,93453.0,59.85,25400.0,none
2026-07-11T15:56:52,83.04,S0001,unknown,unknown,Warmup,11815,1.477,24057,3.007,19798,2.475,26.86,93451.0,59.44,25800.0,none
2026-07-11T15:56:54,85.04,S0001,unknown,unknown,Warmup,11813,1.477,24056,3.007,19797,2.475,26.86,93451.0,59.02,26300.0,capture_failed
2026-07-11T15:56:56,87.04,S0001,unknown,unknown,Warmup,11813,1.477,24055,3.007,19797,2.475,26.87,93451.0,58.73,26800.0,none
2026-07-11T15:56:58,89.04,S0001,unknown,unknown,Warmup,11814,1.477,24055,3.007,19798,2.475,26.87,93449.0,58.49,27300.0,none
2026-07-11T15:57:00,91.03,S0001,unknown,unknown,Warmup,11817,1.477,24054,3.007,19798,2.475,26.87,93451.0,58.28,27700.0,none
2026-07-11T15:57:02,93.03,S0001,unknown,unknown,Warmup,11814,1.477,24053,3.007,19796,2.475,26.88,93451.0,58.11,28000.0,none
2026-07-11T15:57:04,95.03,S0001,unknown,unknown,Warmup,11815,1.477,24055,3.007,19798,2.475,26.88,93451.0,57.99,28500.0,none
2026-07-11T15:57:06,97.04,S0001,unknown,unknown,Warmup,11815,1.477,24057,3.007,19798,2.475,26.88,93451.0,57.87,28900.0,none
2026-07-11T15:57:08,99.04,S0001,unknown,unknown,Warmup,11815,1.477,24057,3.007,19796,2.475,26.88,93451.0,57.79,29300.0,none
2026-07-11T15:57:10,101.03,S0001,unknown,unknown,Warmup,11814,1.477,24056,3.007,19796,2.475,26.88,93451.0,57.73,29700.0,none
2026-07-11T15:57:12,103.03,S0001,unknown,unknown,Warmup,11815,1.477,24056,3.007,19797,2.475,26.88,93451.0,57.69,30100.0,none
2026-07-11T15:57:14,105.03,S0001,unknown,unknown,Warmup,11815,1.477,24054,3.007,19796,2.475,26.88,93451.0,57.64,30500.0,none
2026-07-11T15:57:16,107.03,S0001,unknown,unknown,Warmup,11815,1.477,24057,3.007,19797,2.475,26.88,93451.0,57.61,30800.0,none
2026-07-11T15:57:18,109.04,S0001,unknown,unknown,Warmup,11816,1.477,24056,3.007,19797,2.475,26.88,93451.0,57.58,31100.0,none
2026-07-11T15:57:20,111.04,S0001,unknown,unknown,Warmup,11817,1.477,24058,3.007,19798,2.475,26.88,93449.0,57.56,31500.0,none
2026-07-11T15:57:22,113.03,S0001,unknown,unknown,Warmup,11822,1.478,24060,3.008,19800,2.475,26.9,93451.0,58.15,31300.0,none
2026-07-11T15:57:24,115.04,S0001,unknown,unknown,Warmup,11826,1.478,24058,3.007,19801,2.475,26.95,93453.0,61.6,30700.0,capture_failed
2026-07-11T15:57:26,117.03,S0001,unknown,unknown,Warmup,11834,1.479,24061,3.008,19800,2.475,27.0,93455.0,66.8,30000.0,none
2026-07-11T15:57:28,119.03,S0001,unknown,unknown,Warmup,11837,1.48,24063,3.008,19802,2.475,27.06,93455.0,70.03,29500.0,none
2026-07-11T15:57:30,121.04,S0001,unknown,unknown,Warmup,11841,1.48,24065,3.008,19804,2.476,27.12,93457.0,72.15,29400.0,none
2026-07-11T15:57:32,123.04,S0001,unknown,unknown,Warmup,11832,1.479,24066,3.008,19802,2.475,27.16,93457.0,71.37,29800.0,none
2026-07-11T15:57:34,125.04,S0001,unknown,unknown,Warmup,11830,1.479,24066,3.008,19801,2.475,27.18,93455.0,69.06,30600.0,none
2026-07-11T15:57:36,127.03,S0001,unknown,unknown,Warmup,11829,1.479,24064,3.008,19801,2.475,27.19,93455.0,66.43,31200.0,none
2026-07-11T15:57:38,129.03,S0001,unknown,unknown,Warmup,11827,1.478,24064,3.008,19801,2.475,27.19,93455.0,64.02,31900.0,none
2026-07-11T15:57:40,131.03,S0001,unknown,unknown,Warmup,11828,1.479,24064,3.008,19800,2.475,27.19,93455.0,62.3,32400.0,none
2026-07-11T15:57:42,133.03,S0001,unknown,unknown,Warmup,11827,1.478,24062,3.008,19801,2.475,27.18,93455.0,61.07,32900.0,none
2026-07-11T15:57:44,135.04,S0001,unknown,unknown,Warmup,11829,1.479,24065,3.008,19802,2.475,27.17,93457.0,60.05,33600.0,none
2026-07-11T15:57:46,137.04,S0001,unknown,unknown,Warmup,11828,1.479,24065,3.008,19800,2.475,27.16,93455.0,59.29,34100.0,none
2026-07-11T15:57:48,139.04,S0001,unknown,unknown,Warmup,11827,1.478,24064,3.008,19799,2.475,27.15,93455.0,58.74,34500.0,none
2026-07-11T15:57:50,141.04,S0001,unknown,unknown,Warmup,11828,1.479,24064,3.008,19801,2.475,27.13,93455.0,58.31,35000.0,none
2026-07-11T15:57:52,143.04,S0001,unknown,unknown,Warmup,11829,1.479,24066,3.008,19803,2.475,27.12,93455.0,58.0,35400.0,none
2026-07-11T15:57:54,145.03,S0001,unknown,unknown,Warmup,11828,1.479,24064,3.008,19802,2.475,27.1,93455.0,57.75,35900.0,capture_failed
2026-07-11T15:57:56,147.03,S0001,unknown,unknown,Warmup,11829,1.479,24064,3.008,19802,2.475,27.08,93453.0,57.55,36300.0,none
2026-07-11T15:57:58,149.03,S0001,unknown,unknown,Warmup,11827,1.478,24065,3.008,19803,2.475,27.07,93453.0,57.42,36400.0,none
2026-07-11T15:58:00,151.03,S0001,unknown,unknown,Warmup,11826,1.478,24065,3.008,19802,2.475,27.05,93453.0,57.31,37000.0,none
2026-07-11T15:58:02,153.03,S0001,unknown,unknown,Warmup,11829,1.479,24065,3.008,19803,2.475,27.03,93455.0,57.22,37300.0,none
2026-07-11T15:58:04,155.04,S0001,unknown,unknown,Warmup,11827,1.478,24064,3.008,19799,2.475,27.02,93455.0,57.13,37800.0,none
2026-07-11T15:58:06,157.04,S0001,unknown,unknown,Warmup,11827,1.478,24064,3.008,19801,2.475,27.01,93453.0,57.04,38100.0,none
2026-07-11T15:58:08,159.04,S0001,unknown,unknown,Warmup,11828,1.479,24063,3.008,19802,2.475,27.0,93455.0,56.99,38400.0,none
2026-07-11T15:58:10,161.03,S0001,unknown,unknown,Warmup,11827,1.478,24064,3.008,19801,2.475,26.99,93455.0,56.89,38800.0,none
2026-07-11T15:58:12,163.03,S0001,unknown,unknown,Warmup,11828,1.479,24066,3.008,19800,2.475,26.98,93455.0,56.84,39100.0,none
2026-07-11T15:58:14,165.04,S0001,unknown,unknown,Warmup,11826,1.478,24066,3.008,19801,2.475,26.97,93455.0,56.77,39300.0,none
2026-07-11T15:58:16,167.04,S0001,unknown,unknown,Warmup,11825,1.478,24064,3.008,19800,2.475,26.96,93455.0,56.73,39800.0,none
2026-07-11T15:58:18,169.04,S0001,unknown,unknown,Warmup,11825,1.478,24065,3.008,19802,2.475,26.96,93455.0,56.69,40100.0,none
2026-07-11T15:58:20,171.03,S0001,unknown,unknown,Warmup,11826,1.478,24064,3.008,19802,2.475,26.95,93453.0,56.59,40400.0,none
2026-07-11T15:58:22,173.04,S0001,unknown,unknown,Warmup,11827,1.478,24064,3.008,19801,2.475,26.94,93455.0,56.54,40600.0,none
2026-07-11T15:58:24,175.03,S0001,unknown,unknown,Warmup,11825,1.478,24063,3.008,19800,2.475,26.94,93455.0,56.5,40800.0,capture_failed
2026-07-11T15:58:26,177.04,S0001,unknown,unknown,Warmup,11826,1.478,24063,3.008,19800,2.475,26.93,93453.0,56.49,41400.0,none
2026-07-11T15:58:28,179.04,S0001,unknown,unknown,Warmup,11826,1.478,24065,3.008,19801,2.475,26.93,93455.0,56.49,41600.0,none
2026-07-11T15:58:30,181.04,S0001,unknown,unknown,Warmup,11826,1.478,24065,3.008,19802,2.475,26.92,93455.0,56.56,41800.0,none
2026-07-11T15:58:32,183.03,S0001,unknown,unknown,Warmup,11827,1.478,24066,3.008,19802,2.475,26.91,93455.0,56.61,42100.0,none
2026-07-11T15:58:34,185.04,S0001,unknown,unknown,Warmup,11826,1.478,24065,3.008,19802,2.475,26.91,93449.0,56.65,42200.0,none
2026-07-11T15:58:36,187.04,S0001,unknown,unknown,Warmup,11825,1.478,24063,3.008,19801,2.475,26.91,93449.0,56.66,42600.0,none
2026-07-11T15:58:38,189.04,S0001,unknown,unknown,Warmup,11826,1.478,24064,3.008,19802,2.475,26.91,93451.0,56.61,43000.0,none
2026-07-11T15:58:40,191.04,S0001,unknown,unknown,Warmup,11826,1.478,24065,3.008,19802,2.475,26.91,93451.0,56.51,43100.0,none
2026-07-11T15:58:42,193.03,S0001,unknown,unknown,Warmup,11827,1.478,24064,3.008,19801,2.475,26.9,93453.0,56.44,43500.0,none
2026-07-11T15:58:44,195.04,S0001,unknown,unknown,Warmup,11826,1.478,24065,3.008,19802,2.475,26.9,93453.0,56.39,43600.0,none
2026-07-11T15:58:46,197.04,S0001,unknown,unknown,Warmup,11828,1.479,24067,3.008,19803,2.475,26.9,93453.0,56.36,43800.0,none
2026-07-11T15:58:48,199.04,S0001,unknown,unknown,Warmup,11827,1.478,24068,3.009,19800,2.475,26.9,93451.0,56.36,44000.0,none
2026-07-11T15:58:50,201.04,S0001,unknown,unknown,Warmup,11827,1.478,24067,3.008,19801,2.475,26.9,93451.0,56.29,44200.0,none
2026-07-11T15:58:52,203.04,S0001,unknown,unknown,Warmup,11828,1.479,24068,3.009,19802,2.475,26.9,93451.0,56.23,44500.0,none
2026-07-11T15:58:54,205.03,S0001,unknown,unknown,Warmup,11828,1.479,24066,3.008,19803,2.475,26.9,93451.0,56.12,44600.0,capture_failed
2026-07-11T15:58:56,207.03,S0001,unknown,unknown,Warmup,11828,1.479,24068,3.009,19802,2.475,26.9,93451.0,56.01,45000.0,none
2026-07-11T15:58:58,209.03,S0001,unknown,unknown,Warmup,11829,1.479,24069,3.009,19802,2.475,26.9,93451.0,55.92,45300.0,none
2026-07-11T15:59:00,211.04,S0001,unknown,unknown,Warmup,11829,1.479,24067,3.008,19801,2.475,26.91,93451.0,55.92,45400.0,none
2026-07-11T15:59:02,213.04,S0001,unknown,unknown,Warmup,11831,1.479,24070,3.009,19804,2.476,26.91,93449.0,55.88,45800.0,none
2026-07-11T15:59:04,215.03,S0001,unknown,unknown,Warmup,11830,1.479,24069,3.009,19805,2.476,26.92,93455.0,55.82,45900.0,none
2026-07-11T15:59:06,217.03,S0001,unknown,unknown,Warmup,11830,1.479,24068,3.009,19803,2.475,26.92,93453.0,55.81,46200.0,none
2026-07-11T15:59:08,219.04,S0001,unknown,unknown,Warmup,11830,1.479,24068,3.009,19803,2.475,26.93,93453.0,55.85,46500.0,none
2026-07-11T15:59:10,221.04,S0001,unknown,unknown,Warmup,11833,1.479,24069,3.009,19804,2.476,26.93,93453.0,55.85,46600.0,none
2026-07-11T15:59:12,223.04,S0001,unknown,unknown,Warmup,11830,1.479,24068,3.009,19804,2.476,26.93,93453.0,55.77,47600.0,none
2026-07-11T15:59:14,225.04,S0001,unknown,unknown,Warmup,11830,1.479,24069,3.009,19802,2.475,26.93,93453.0,55.64,48000.0,none
2026-07-11T15:59:16,227.04,S0001,unknown,unknown,Warmup,11830,1.479,24069,3.009,19803,2.475,26.93,93453.0,55.51,48200.0,none
2026-07-11T15:59:18,229.04,S0001,unknown,unknown,Warmup,11831,1.479,24069,3.009,19802,2.475,26.93,93453.0,55.46,48300.0,none
2026-07-11T15:59:20,231.04,S0001,unknown,unknown,Warmup,11830,1.479,24068,3.009,19802,2.475,26.93,93453.0,55.4,48600.0,none
2026-07-11T15:59:22,233.04,S0001,unknown,unknown,Warmup,11832,1.479,24069,3.009,19804,2.476,26.92,93453.0,55.4,49000.0,none
2026-07-11T15:59:24,235.04,S0001,unknown,unknown,Warmup,11832,1.479,24070,3.009,19802,2.475,26.92,93453.0,55.36,48800.0,capture_failed
2026-07-11T15:59:26,237.04,S0001,unknown,unknown,Warmup,11830,1.479,24070,3.009,19802,2.475,26.91,93449.0,55.32,48900.0,none
2026-07-11T15:59:28,239.03,S0001,unknown,unknown,Warmup,11831,1.479,24070,3.009,19804,2.476,26.91,93449.0,55.28,49400.0,none
2026-07-11T15:59:30,241.03,S0001,unknown,unknown,Warmup,11832,1.479,24071,3.009,19803,2.475,26.91,93449.0,55.24,49600.0,none
2026-07-11T15:59:32,243.04,S0001,unknown,unknown,Warmup,11833,1.479,24072,3.009,19805,2.476,26.91,93449.0,55.19,49900.0,none
2026-07-11T15:59:34,245.04,S0001,unknown,unknown,Warmup,11833,1.479,24072,3.009,19805,2.476,26.9,93451.0,55.14,50500.0,none
2026-07-11T15:59:36,247.04,S0001,unknown,unknown,Warmup,11833,1.479,24071,3.009,19804,2.476,26.9,93451.0,55.1,50400.0,none
2026-07-11T15:59:38,249.04,S0001,unknown,unknown,Warmup,11833,1.479,24072,3.009,19805,2.476,26.89,93449.0,55.07,50500.0,none
2026-07-11T15:59:40,251.04,S0001,unknown,unknown,Warmup,11832,1.479,24071,3.009,19803,2.475,26.89,93449.0,55.06,50800.0,none
2026-07-11T15:59:42,253.04,S0001,unknown,unknown,Warmup,11831,1.479,24071,3.009,19803,2.475,26.88,93449.0,55.06,51000.0,none
2026-07-11T15:59:44,255.04,S0001,unknown,unknown,Warmup,11830,1.479,24070,3.009,19802,2.475,26.88,93449.0,55.04,51300.0,none
2026-07-11T15:59:46,257.03,S0001,unknown,unknown,Warmup,11832,1.479,24070,3.009,19802,2.475,26.87,93451.0,55.01,51300.0,none
2026-07-11T15:59:48,259.04,S0001,unknown,unknown,Warmup,11833,1.479,24068,3.009,19801,2.475,26.87,93449.0,55.0,51700.0,none
2026-07-11T15:59:50,261.04,S0001,unknown,unknown,Warmup,11832,1.479,24072,3.009,19802,2.475,26.86,93449.0,54.99,52400.0,none
2026-07-11T15:59:52,263.04,S0001,unknown,unknown,Warmup,11831,1.479,24071,3.009,19804,2.476,26.85,93449.0,54.99,52000.0,none
2026-07-11T15:59:54,265.04,S0001,unknown,unknown,Warmup,11831,1.479,24070,3.009,19803,2.475,26.85,93447.0,54.96,52500.0,capture_failed
2026-07-11T15:59:56,267.04,S0001,unknown,unknown,Warmup,11829,1.479,24070,3.009,19802,2.475,26.85,93447.0,54.93,52500.0,none
2026-07-11T15:59:58,269.04,S0001,unknown,unknown,Warmup,11830,1.479,24070,3.009,19803,2.475,26.85,93449.0,54.91,52700.0,none
2026-07-11T16:00:00,271.03,S0001,unknown,unknown,Warmup,11830,1.479,24069,3.009,19803,2.475,26.84,93449.0,54.84,52700.0,none
2026-07-11T16:00:02,273.04,S0001,unknown,unknown,Warmup,11830,1.479,24068,3.009,19802,2.475,26.84,93449.0,54.85,52900.0,none
2026-07-11T16:00:04,275.04,S0001,unknown,unknown,Warmup,11829,1.479,24071,3.009,19802,2.475,26.85,93449.0,54.85,53300.0,none
2026-07-11T16:00:06,277.04,S0001,unknown,unknown,Warmup,11829,1.479,24070,3.009,19802,2.475,26.85,93449.0,54.84,53500.0,none
2026-07-11T16:00:08,279.04,S0001,unknown,unknown,Warmup,11827,1.478,24070,3.009,19801,2.475,26.85,93449.0,54.83,53800.0,none
2026-07-11T16:00:10,281.04,S0001,unknown,unknown,Warmup,11828,1.479,24069,3.009,19803,2.475,26.85,93451.0,54.8,53900.0,none
2026-07-11T16:00:12,283.03,S0001,unknown,unknown,Warmup,11828,1.479,24069,3.009,19802,2.475,26.85,93449.0,54.72,54000.0,none
2026-07-11T16:00:14,285.03,S0001,unknown,unknown,Warmup,11826,1.478,24068,3.009,19801,2.475,26.84,93451.0,54.67,54200.0,none
2026-07-11T16:00:16,287.03,S0001,unknown,unknown,Warmup,11829,1.479,24069,3.009,19802,2.475,26.83,93449.0,54.66,54400.0,none
2026-07-11T16:00:18,289.04,S0001,unknown,unknown,Warmup,11828,1.479,24068,3.009,19804,2.476,26.83,93449.0,54.67,54500.0,none
2026-07-11T16:00:20,291.04,S0001,unknown,unknown,Warmup,11827,1.478,24069,3.009,19801,2.475,26.82,93449.0,54.69,55000.0,none
2026-07-11T16:00:22,293.03,S0001,unknown,unknown,Warmup,11828,1.479,24069,3.009,19802,2.475,26.82,93449.0,54.71,54900.0,none
2026-07-11T16:00:24,295.04,S0001,unknown,unknown,Warmup,11828,1.479,24069,3.009,19802,2.475,26.81,93447.0,54.65,55000.0,capture_failed
2026-07-11T16:00:26,297.04,S0001,unknown,unknown,Warmup,11829,1.479,24069,3.009,19802,2.475,26.81,93447.0,54.63,55100.0,none
2026-07-11T16:00:28,299.03,S0001,unknown,unknown,Warmup,11828,1.479,24069,3.009,19800,2.475,26.81,93447.0,54.63,55300.0,none
2026-07-11T16:00:30,301.04,S0001,unknown,unknown,Warmup,11829,1.479,24071,3.009,19802,2.475,26.81,93447.0,54.62,55500.0,none
2026-07-11T16:00:32,303.04,S0001,unknown,unknown,Warmup,11828,1.479,24068,3.009,19802,2.475,26.81,93447.0,54.6,55900.0,none
2026-07-11T16:00:34,305.04,S0001,unknown,unknown,Warmup,11828,1.479,24068,3.009,19801,2.475,26.81,93447.0,54.54,55900.0,none
2026-07-11T16:00:36,307.03,S0001,unknown,unknown,Warmup,11828,1.479,24067,3.008,19800,2.475,26.81,93447.0,54.46,56300.0,none
2026-07-11T16:00:38,309.04,S0001,unknown,unknown,Warmup,11829,1.479,24068,3.009,19802,2.475,26.8,93449.0,54.35,56200.0,none
2026-07-11T16:00:40,311.04,S0001,unknown,unknown,Warmup,11827,1.478,24071,3.009,19801,2.475,26.8,93449.0,54.29,56400.0,none
2026-07-11T16:00:42,313.03,S0001,unknown,unknown,Warmup,11829,1.479,24069,3.009,19802,2.475,26.8,93449.0,54.26,56500.0,none
2026-07-11T16:00:44,315.04,S0001,unknown,unknown,Warmup,11829,1.479,24070,3.009,19803,2.475,26.8,93449.0,54.23,57100.0,none
2026-07-11T16:00:46,317.04,S0001,unknown,unknown,Warmup,11829,1.479,24069,3.009,19803,2.475,26.81,93449.0,54.19,57100.0,none
2026-07-11T16:00:48,319.03,S0001,unknown,unknown,Warmup,11830,1.479,24072,3.009,19802,2.475,26.8,93449.0,54.17,57200.0,none
2026-07-11T16:00:50,321.02,S0001,unknown,unknown,Warmup,11828,1.479,24069,3.009,19802,2.475,26.8,93449.0,54.15,57200.0,none
2026-07-11T16:00:52,323.04,S0001,unknown,unknown,Warmup,11830,1.479,24069,3.009,19802,2.475,26.8,93449.0,54.17,57200.0,none
2026-07-11T16:00:54,325.04,S0001,unknown,unknown,Warmup,11831,1.479,24071,3.009,19803,2.475,26.8,93449.0,54.15,57600.0,capture_failed
2026-07-11T16:00:56,327.04,S0001,unknown,unknown,Warmup,11831,1.479,24071,3.009,19802,2.475,26.81,93449.0,54.16,57700.0,none
2026-07-11T16:00:58,329.02,S0001,unknown,unknown,Warmup,11832,1.479,24072,3.009,19803,2.475,26.82,93451.0,54.17,57600.0,none
2026-07-11T16:01:00,331.04,S0001,unknown,unknown,Warmup,11831,1.479,24070,3.009,19801,2.475,26.82,93449.0,54.15,58000.0,none
2026-07-11T16:01:02,333.04,S0001,unknown,unknown,Warmup,11833,1.479,24070,3.009,19801,2.475,26.84,93451.0,54.16,58300.0,none
2026-07-11T16:01:04,335.04,S0001,unknown,unknown,Warmup,11831,1.479,24071,3.009,19803,2.475,26.85,93451.0,54.16,58400.0,none
2026-07-11T16:01:06,337.02,S0001,unknown,unknown,Warmup,11831,1.479,24070,3.009,19803,2.475,26.85,93451.0,54.14,58300.0,none
2026-07-11T16:01:08,339.02,S0001,unknown,unknown,Warmup,11831,1.479,24071,3.009,19802,2.475,26.86,93451.0,54.07,58600.0,none
2026-07-11T16:01:10,341.04,S0001,unknown,unknown,Warmup,11830,1.479,24071,3.009,19804,2.476,26.87,93449.0,53.95,58500.0,none
2026-07-11T16:01:12,343.04,S0001,unknown,unknown,Warmup,11829,1.479,24070,3.009,19802,2.475,26.88,93451.0,53.9,58700.0,none
2026-07-11T16:01:14,345.04,S0001,unknown,unknown,Warmup,11830,1.479,24072,3.009,19803,2.475,26.89,93449.0,53.85,58800.0,none
2026-07-11T16:01:16,347.02,S0001,unknown,unknown,Warmup,11831,1.479,24072,3.009,19804,2.476,26.89,93451.0,53.91,58900.0,none
2026-07-11T16:01:18,349.02,S0001,unknown,unknown,Warmup,11831,1.479,24072,3.009,19804,2.476,26.9,93449.0,53.97,59100.0,none
2026-07-11T16:01:20,351.03,S0001,unknown,unknown,Warmup,11833,1.479,24073,3.009,19806,2.476,26.9,93449.0,53.97,59000.0,none
2026-07-11T16:01:22,353.04,S0001,unknown,unknown,Warmup,11832,1.479,24072,3.009,19805,2.476,26.91,93447.0,53.93,59300.0,none
2026-07-11T16:01:24,355.04,S0001,unknown,unknown,Warmup,11832,1.479,24073,3.009,19805,2.476,26.91,93453.0,53.91,59300.0,img_000012_20260711_160123.jpg
2026-07-11T16:01:26,357.61,S0001,unknown,unknown,Warmup,11834,1.479,24075,3.009,19805,2.476,26.92,93451.0,53.89,59700.0,none
2026-07-11T16:01:28,359.04,S0001,unknown,unknown,Warmup,11832,1.479,24075,3.009,19805,2.476,26.93,93451.0,53.86,59200.0,none
2026-07-11T16:01:30,361.04,S0001,unknown,unknown,Warmup,11831,1.479,24074,3.009,19803,2.475,26.94,93453.0,53.8,60000.0,none
2026-07-11T16:01:32,363.04,S0001,unknown,unknown,Warmup,11830,1.479,24073,3.009,19804,2.476,26.94,93451.0,53.76,59900.0,none
