timestamp,elapsed_s,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms,session_id,site_id,pcb_design_id,device_id,container_id,food_category,food_name,phase,image_filename,v_NH3_delta_pct,v_H2S_delta_pct,v_CH4_delta_pct,bme_delta_log_inverted,v_NH3_slope_5m,v_NH3_accel_5m,v_NH3_volatility_5m,v_NH3_slope_15m,v_NH3_accel_15m,v_NH3_volatility_15m,v_NH3_slope_30m,v_NH3_accel_30m,v_NH3_volatility_30m,v_H2S_slope_5m,v_H2S_accel_5m,v_H2S_volatility_5m,v_H2S_slope_15m,v_H2S_accel_15m,v_H2S_volatility_15m,v_H2S_slope_30m,v_H2S_accel_30m,v_H2S_volatility_30m,v_CH4_slope_5m,v_CH4_accel_5m,v_CH4_volatility_5m,v_CH4_slope_15m,v_CH4_accel_15m,v_CH4_volatility_15m,v_CH4_slope_30m,v_CH4_accel_30m,v_CH4_volatility_30m,bme_delta_log_inverted_slope_5m,bme_delta_log_inverted_accel_5m,bme_delta_log_inverted_volatility_5m,bme_delta_log_inverted_slope_15m,bme_delta_log_inverted_accel_15m,bme_delta_log_inverted_volatility_15m,bme_delta_log_inverted_slope_30m,bme_delta_log_inverted_accel_30m,bme_delta_log_inverted_volatility_30m,q10_factor,biological_age_h,is_baseline
2026-07-24 13:52:00,3230.7,1268.0,0.159,7356.0,0.92,508.0,0.064,30.85,93502.0,59.86,81800.0,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,img_000002_20260724_135233.jpg,0.006637394056979495,0.020051413881748248,0.001650686615389807,1.020352984220501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.430807925945212,0.0,True
2026-07-24 13:53:00,3274.7,1267.5,0.1585,7356.0,0.92,505.0,0.063,30.98,93502.0,59.47,142650.0,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.0034718676605738352,0.004113110539845977,0.001650686615389807,0.4642361501696933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.489017244616342,0.07895448715343172,True
2026-07-24 13:54:00,3334.7,1268.5,0.159,7356.0,0.92,504.0,0.063,31.05,93508.0,59.27,176550.0,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.006637394056979495,0.004113110539845977,0.001650686615389807,0.25102610545480697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5205786592210035,0.18736778635207627,True
2026-07-24 13:55:00,3394.7,1268.0,0.159,7355.0,0.919,503.5,0.063,31.1,93506.0,59.1,197900.0,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.006637394056979495,0.004113110539845977,0.0005619358690687193,0.1368683752206822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.543216468462249,0.2962327457494367,True
2026-07-24 13:56:00,3454.7,1266.5,0.158,7354.0,0.919,498.0,0.062,31.11,93504.0,59.05,208600.0,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.0003063412641681751,-0.011825192802056406,0.0005619358690687193,0.08421168526253026,-0.00947696262606166,,0.00044721359549995183,-0.00947696262606166,,0.00044721359549995183,-0.00947696262606166,,0.00044721359549995183,-0.02491595807791152,,0.0007071067811865488,-0.02491595807791152,,0.0007071067811865488,-0.02491595807791152,,0.0007071067811865488,-0.01930986751037887,,0.0005477225575051843,-0.01930986751037887,,0.0005477225575051843,-0.01930986751037887,,0.0005477225575051843,-13.560821587264863,,0.380704209839105,-13.560821587264863,,0.380704209839105,-13.560821587264863,,0.380704209839105,6.547753452726432,0.4053241617593424,True
2026-07-24 13:57:00,3514.7,1270.0,0.159,7355.0,0.919,497.0,0.062,31.12,93502.0,59.01,216700.0,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.006637394056979495,-0.011825192802056406,0.0005619358690687193,0.04611631928688902,-0.002526820360647671,,0.00044721359549995183,-0.002526820360647671,,0.00041833001326703587,-0.002526820360647671,,0.00041833001326703587,-0.02288518603058675,,0.0005477225575051678,-0.02288518603058675,,0.0007527726527090828,-0.02288518603058675,,0.0007527726527090828,-0.016146998402188563,,0.0005477225575052072,-0.016146998402188563,,0.0005477225575051909,-0.016146998402188563,,0.0005477225575051909,-10.648243897795503,,0.16840100182805973,-10.648243897795503,,0.36852636238109154,-10.648243897795503,,0.36852636238109154,6.552293582878622,0.5144912203893846,True
2026-07-24 13:58:00,3574.7,1266.0,0.158,7352.0,0.919,497.0,0.062,31.12,93502.0,58.99,222200.0,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.0003063412641681751,-0.011825192802056406,0.0005619358690687193,0.02105235062367281,-0.005999999999999943,,0.0005477225575051581,-0.006586524618486494,,0.0004755948656056624,-0.006586524618486494,,0.0004755948656056624,-0.015428571428571495,,0.0005477225575051678,-0.01963000287935516,,0.000755928946018457,-0.01963000287935516,,0.000755928946018457,-0.01371428571428409,,0.0004472135955000468,-0.013259429887706311,,0.000534522483824875,-0.013259429887706311,,0.000534522483824875,-4.942808650614868,,0.09116621131971335,-8.629987413864672,,0.3565804061172772,-8.629987413864672,,0.3565804061172772,6.552293582878622,0.6236961134373615,True
2026-07-24 13:59:00,3634.7,1269.0,0.159,7352.0,0.919,496.0,0.062,31.14,93508.0,58.93,226450.0,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.006637394056979495,-0.011825192802056406,0.0005619358690687193,0.002106057826979475,-0.003428571428571408,,0.0005477225575051581,-0.0024878372401598075,,0.0004580626906564473,-0.0024878372401598075,,0.0004580626906564473,-0.013714285714285759,,0.00044721359549995926,-0.016618752764263778,,0.0007440238091428488,-0.016618752764263778,,0.0007440238091428488,-0.008571428571427064,,0.0,-0.010946483856702938,,0.0005175491695067905,-0.010946483856702938,,0.0005175491695067905,-2.7945320192670966,,0.053706916018061296,-7.16639673853668,,0.34537332053166997,-7.16639673853668,,0.34537332053166997,6.5613832895738105,0.7329767540411318,True
2026-07-24 14:00:00,3694.6949999999997,1268.0,0.159,7353.5,0.919,496.0,0.062,31.15,93505.0,58.9,228900.0,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.006637394056979495,-0.011825192802056406,0.0005619358690687193,-0.008654999129318641,0.0034285578216710724,0.14945720613051947,0.0005477225575051581,-0.0004411753986901305,0.10866503621456489,0.00044095855184409557,-0.0004411753986901305,0.10866503621456489,0.00044095855184409557,-0.008571585034904322,0.2511619845743994,0.0,-0.014101453189646413,0.16737547293786478,0.000726483157256784,-0.014101453189646413,0.16737547293786478,0.000726483157256784,6.6191089848490686e-15,0.2771752938736514,0.0,-0.009137559835784636,0.15327357714809947,0.0005000000000000215,-0.009137559835784636,0.15327357714809947,0.0005000000000000215,-1.7125924129735732,189.30482181457344,0.03723453070352475,-6.049569871100127,111.02822371162263,0.3346546759300798,-6.049569871100127,111.02822371162263,0.3346546759300798,6.565932870483986,0.8423619391831688,True
2026-07-24 14:01:00,3754.6949999999997,1267.5,0.1585,7353.0,0.919,496.0,0.062,31.16,93498.0,58.86,231600.0,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.0034718676605738352,-0.011825192802056406,0.0005619358690687193,-0.02038151786963786,0.006000133335236676,0.1676991963483738,0.0004472135954999506,-0.0010628450135649066,0.08987520622471029,0.0004216370213557802,-0.0010628450135649066,0.08987520622471029,0.0004216370213557802,-2.9803327049403986e-16,0.2901222923914278,0.0,-0.012050433611046973,0.16061464536570724,0.0007071067811865535,-0.012050433611046973,0.16061464536570724,0.0007071067811865535,-4.526270630056894e-15,0.2573754880389345,0.0,-0.0077192658007751306,0.13936444389363215,0.00048304589153966515,-0.0077192658007751306,0.13936444389363215,0.00048304589153966515,-1.2106995676537893,155.49916574189155,0.026176537255878315,-5.19040897858206,97.90779061516984,0.3248528561931348,-5.19040897858206,97.90779061516984,0.3248528561931348,6.570485606016527,0.9518320931540064,True
2026-07-24 14:02:00,3814.69,1266.0,0.158,7348.0,0.919,496.0,0.062,31.16,93494.0,58.83,233900.0,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.0003063412641681751,-0.011825192802056406,0.0005619358690687193,-0.030263445760931058,-0.006000161907620225,0.04370057508077239,0.0004999999999999969,-0.002739197777895259,0.06275901320489276,0.00045226701686664026,-0.002739197777895259,0.06275901320489276,0.00045226701686664026,-1.848033616490869e-16,0.28433159578963724,0.0,-0.01038467291042679,0.1517011508253443,0.0006875516509523349,-0.01038467291042679,0.1517011508253443,0.0006875516509523349,-7.763297112084306e-15,0.2236349214254052,0.0,-0.006595810875343314,0.1266883253011007,0.0004670993664969265,-0.006595810875343314,0.1266883253011007,0.0004670993664969265,-0.8862512859039537,104.7267755123552,0.019953608612849602,-4.51349701415076,87.08415405948449,0.31588561974468243,-4.51349701415076,87.08415405948449,0.31588561974468243,6.570485606016527,1.061331060913163,True
