timestamp,elapsed_s,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms,session_id,site_id,pcb_design_id,device_id,container_id,food_category,food_name,phase,image_filename,v_NH3_delta_pct,v_H2S_delta_pct,v_CH4_delta_pct,bme_delta_log_inverted,v_NH3_slope_5m,v_NH3_accel_5m,v_NH3_volatility_5m,v_NH3_slope_15m,v_NH3_accel_15m,v_NH3_volatility_15m,v_NH3_slope_30m,v_NH3_accel_30m,v_NH3_volatility_30m,v_H2S_slope_5m,v_H2S_accel_5m,v_H2S_volatility_5m,v_H2S_slope_15m,v_H2S_accel_15m,v_H2S_volatility_15m,v_H2S_slope_30m,v_H2S_accel_30m,v_H2S_volatility_30m,v_CH4_slope_5m,v_CH4_accel_5m,v_CH4_volatility_5m,v_CH4_slope_15m,v_CH4_accel_15m,v_CH4_volatility_15m,v_CH4_slope_30m,v_CH4_accel_30m,v_CH4_volatility_30m,bme_delta_log_inverted_slope_5m,bme_delta_log_inverted_accel_5m,bme_delta_log_inverted_volatility_5m,bme_delta_log_inverted_slope_15m,bme_delta_log_inverted_accel_15m,bme_delta_log_inverted_volatility_15m,bme_delta_log_inverted_slope_30m,bme_delta_log_inverted_accel_30m,bme_delta_log_inverted_volatility_30m,q10_factor,biological_age_h,is_baseline
2026-07-27 22:00:00,2001.76,1300.0,0.163,9772.0,1.222,922.0,0.115,31.09,93578.0,64.43,191100.0,S007_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,img_000002_20260727_220009.jpg,0.005672206189670792,-0.011369938990571149,0.013361867183842913,0.04266968133994683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.538682627906265,0.0,True
2026-07-27 22:01:00,2056.76,1298.0,0.162,9762.0,1.22,920.0,0.115,31.1,93576.0,64.38,192100.0,S007_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,-0.0004975619464622216,-0.011369938990571149,0.011703337122985547,0.037450462811663206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.543216468462249,0.09993117365281545,True
2026-07-27 22:02:00,2116.755,1300.5,0.163,9759.0,1.22,921.0,0.115,31.11,93576.0,64.37,192550.0,S007_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.005672206189670792,-0.011369938990571149,0.011703337122985547,0.03511067232525629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.547753452726432,0.20901349871138675,True
2026-07-27 22:03:00,2176.76,1298.0,0.162,9758.5,1.22,920.0,0.115,31.11,93574.0,64.35,193500.0,S007_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,-0.0004975619464622216,-0.011369938990571149,0.011703337122985547,0.03018902011633763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.547753452726432,0.3181518170255118,True
2026-07-27 22:04:00,2236.755,1299.5,0.1625,9778.5,1.222,919.0,0.115,31.12,93580.0,64.3,193600.0,S007_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.002587322121604174,-0.011369938990571149,0.013361867183842913,0.029672357743697444,-0.0059453192216650606,,0.0005000000000000004,-0.0059453192216650606,,0.0005000000000000004,-0.0059453192216650606,,0.0005000000000000004,-1.4523714155874329e-15,,0.0,-1.4523714155874329e-15,,0.0,-1.4523714155874329e-15,,0.0,0.0006201473795303731,,0.0010954451150103593,0.0006201473795303731,,0.0010954451150103593,0.0006201473795303731,,0.0010954451150103593,-0.2023474223404313,,0.005393714575880054,-0.2023474223404313,,0.005393714575880054,-0.2023474223404313,,0.005393714575880054,6.552293582878622,0.4273097784006679,True
2026-07-27 22:05:00,2296.75,1299.5,0.1625,9797.0,1.225,918.0,0.115,31.12,93576.0,64.26,194500.0,S007_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,0.002587322121604174,-0.011369938990571149,0.015849662275128962,0.025034369527673156,-0.0033650552265483565,,0.0004183300132670371,-0.0033650552265483565,,0.00044721359549995833,-0.0033650552265483565,,0.00044721359549995833,-3.454511247756549e-16,,0.0,-3.454511247756549e-16,,0.0,-3.454511247756549e-16,,0.0,0.037012242583088814,,0.002190890230020702,0.037012242583088814,,0.0019748417658131713,0.037012242583088814,,0.0019748417658131713,-0.20167840275128046,,0.0048812885687872795,-0.20167840275128046,,0.006315641875866251,-0.20167840275128046,,0.006315641875866251,6.552293582878622,0.5365055710408908,True
2026-07-27 22:06:00,2356.75,1297.5,0.162,9806.0,1.226,917.0,0.115,31.11,93576.0,64.25,194600.0,S007_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,-0.0004975619464622216,-0.011369938990571149,0.016678927305557645,0.024520362834269414,-0.0017145428715651006,,0.0004183300132670371,-0.005349800306031186,,0.000449867705421218,-0.005349800306031186,,0.000449867705421218,7.21139381046431e-16,,0.0,3.1765089169217447e-16,,0.0,3.1765089169217447e-16,,0.0,0.08057365716354323,,0.0027928480087537544,0.052327458718243,,0.0024784787961282064,0.052327458718243,,0.0024784787961282064,-0.16354185657758682,,0.004328820199180721,-0.1828833383504585,,0.006662440568297155,-0.1828833383504585,,0.006662440568297155,6.547753452726432,0.645672629670933,True
2026-07-27 22:07:00,2416.76,1298.0,0.162,9819.0,1.227,916.0,0.115,31.11,93578.0,64.25,195150.0,S007_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,-0.0004975619464622216,-0.011369938990571149,0.017508192335986328,0.021698038959550053,-0.0030002999966667176,,0.0002738612787525634,-0.005718666715824666,,0.00044320263021395694,-0.005718666715824666,,0.00044320263021395694,-1.4060148400162044e-15,,0.0,1.1862153470920594e-16,,0.0,1.1862153470920594e-16,,0.0,0.10799979969664739,,0.002915475947422546,0.05929788516469684,,0.0028660575211055654,0.05929788516469684,,0.0028660575211055654,-0.13280479021893063,,0.003619892001078303,-0.1739778804787857,,0.007179996159514885,-0.1739778804787857,,0.007179996159514885,6.547753452726432,0.7548200420870759,True
2026-07-27 22:08:00,2476.755,1298.0,0.162,9838.0,1.23,914.0,0.114,31.11,93578.0,64.23,196000.0,S007_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,-0.0004975619464622216,-0.019966722129783565,0.019995987427272377,0.017351873355656838,-0.0034287469350043807,0.03238561348842184,0.0002738612787525634,-0.005505181988019857,-0.008840817728738156,0.0004330127018922162,-0.005505181988019857,-0.008840817728738156,0.0004330127018922162,-0.00857151019125277,-0.10285555072768672,0.00044721359549995676,-0.00403523192793289,-0.04842157251179711,0.00033333333333333245,-0.00403523192793289,-0.04842157251179711,0.00033333333333333245,0.11314279165652366,1.7761670067985424,0.0029154759474223366,0.07064888755670747,0.9740332377013015,0.003609401304617962,0.07064888755670747,0.9740332377013015,0.003609401304617962,-0.15192540345853434,1.0183029343127037,0.004539251275016988,-0.17568547448807048,0.4861419368652618,0.008073563484655686,-0.17568547448807048,0.4861419368652618,0.008073563484655686,6.547753452726432,0.8639401721971652,True
2026-07-27 22:09:00,2536.755,1297.5,0.162,9835.0,1.229,914.0,0.114,31.12,93577.0,64.205,196300.0,S007_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Baseline,none,-0.0004975619464622216,-0.019966722129783565,0.019166722396843694,0.015822431303758707,-0.006857074823843091,-0.010347077660775403,0.0002236067977499381,-0.005094510633280715,-0.004346579194822416,0.0004216370213557805,-0.005094510633280715,-0.004346579194822416,0.0004216370213557805,-0.01371405441185733,-0.16162830297077563,0.0005477225575051606,-0.005858961524224176,-0.07097107283610189,0.00042163702135578215,-0.005858961524224176,-0.07097107283610189,0.00042163702135578215,0.08742720401588641,1.1825946933161886,0.002073644135332139,0.06922470227289408,0.772963584305371,0.0038137179293236483,0.06922470227289408,0.772963584305371,0.0038137179293236483,-0.1630595958254949,0.6453201688209105,0.004159529648617335,-0.17194048872381895,0.4095729038491113,0.008723730538159839,-0.17194048872381895,0.4095729038491113,0.008723730538159839,6.552293582878622,0.9731072308272074,True
