timestamp_iso,image_number,filename,status,error
2026-08-10T14:42:05,1,img_000001_20260810_144205.jpg,success,
2026-08-10T15:00:06,2,img_000002_20260810_150006.jpg,success,
2026-08-10T15:15:08,3,img_000003_20260810_151508.jpg,success,
2026-08-10T15:30:11,4,img_000004_20260810_153011.jpg,success,
