timestamp_iso,elapsed_s,session_id,site_id,pcb_design_id,device_id,container_id,food_category,food_name,phase,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms,image_filename
2026-07-23T10:58:59,0.01,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,6307,0.788,10520,1.315,641,0.08,28.35,93629.0,70.17,31800.0,none
2026-07-23T10:59:01,1.42,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,5836,0.73,10457,1.307,629,0.079,28.36,93631.0,70.08,33700.0,none
2026-07-23T10:59:03,3.42,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,5476,0.685,10415,1.302,620,0.078,28.38,93629.0,69.98,34900.0,none
2026-07-23T10:59:05,5.42,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,5184,0.648,10382,1.298,611,0.076,28.41,93629.0,69.89,36300.0,none
2026-07-23T10:59:07,7.41,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,4937,0.617,10356,1.295,605,0.076,28.43,93629.0,69.8,37500.0,none
2026-07-23T10:59:09,9.42,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,4724,0.591,10333,1.292,598,0.075,28.45,93629.0,69.74,38600.0,none
2026-07-23T10:59:11,11.42,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,4540,0.568,10315,1.289,592,0.074,28.46,93629.0,69.69,39700.0,none
2026-07-23T10:59:13,13.41,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,4375,0.547,10298,1.287,588,0.073,28.48,93629.0,69.64,40600.0,none
2026-07-23T10:59:15,15.41,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,4225,0.528,10287,1.286,582,0.073,28.49,93627.0,69.59,41600.0,none
2026-07-23T10:59:17,17.42,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,4091,0.511,10275,1.284,579,0.072,28.51,93631.0,69.57,42700.0,none
2026-07-23T10:59:19,19.42,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,3967,0.496,10265,1.283,577,0.072,28.52,93633.0,69.54,43500.0,none
2026-07-23T10:59:21,21.42,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,3853,0.482,10255,1.282,572,0.072,28.53,93631.0,69.53,44300.0,none
