session_id,session_role,primary_event,detection_time_h,auc_0_8h,maximum_index,environment_outside_control_domain_fraction,environment_domain_warning,index_1h,index_2h,index_4h,index_6h,index_8h
house_A_pcb_A_S005_Anish_control_empty_20260724_125849,control,False,,9.560072274292487,4.564109210688325,0.0,False,0.12916582819261951,0.0400305045795972,1.4326393662680867,2.0604593802978126,3.337988567675046
house_A_pcb_A_S006_Anish_control_empty_20260724_222032,control,False,,10.920607984496847,1.971708445955814,0.0,False,1.6065331763260706,1.3904340832260855,1.436282065892424,1.3980053703395063,1.266446798622402
house_A_pcb_A_S007_Anish_control_empty_20260727_212706,control,False,,0.4695361541618156,0.3889474483215371,0.0,False,0.017664992352422335,0.28358598287943537,0.0,0.0521813299584207,0.0
house_A_pcb_A_S010_Anish_chickenreal1_pilot_chicken_20260728_193932,pilot,True,4.166666666666667,291.4544025861891,91.40463060217627,1.0,True,3.470262114703256,3.802778811983261,19.11674755860815,80.31490312715077,79.30906180001087
house_A_pcb_A_S012_Anish_chicken2_pilot_chicken_20260802_112823,confirmation,True,4.0,264.1314357313604,90.95046717447288,1.0,True,1.0009787983499174,3.9181585150235363,17.169201054600393,53.30295991578794,89.3173971735381
house_A_pcb_A_S012_Anish_chicken3_confirmation_chicken_20260804_182348,confirmation,True,2.8333333333333335,313.4750014666662,89.99433921325273,1.0,True,3.435103678736505,16.088850892101146,21.262695941581477,76.73474040234284,80.0394551741956
house_A_pcb_A_S012_Anish_chicken4_confirmation_chicken_20260805_225737,confirmation,True,2.0,206.48363521580393,91.7060493398365,1.0,True,9.378308842536697,11.978088699872744,13.605354113480638,27.96498734323135,87.27675411654694
