timestamp,elapsed_s,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms,session_id,site_id,pcb_design_id,device_id,container_id,food_category,food_name,phase,image_filename,v_NH3_delta_pct,v_H2S_delta_pct,v_CH4_delta_pct,bme_delta_log_inverted,v_NH3_slope_5m,v_NH3_accel_5m,v_NH3_volatility_5m,v_NH3_slope_15m,v_NH3_accel_15m,v_NH3_volatility_15m,v_NH3_slope_30m,v_NH3_accel_30m,v_NH3_volatility_30m,v_H2S_slope_5m,v_H2S_accel_5m,v_H2S_volatility_5m,v_H2S_slope_15m,v_H2S_accel_15m,v_H2S_volatility_15m,v_H2S_slope_30m,v_H2S_accel_30m,v_H2S_volatility_30m,v_CH4_slope_5m,v_CH4_accel_5m,v_CH4_volatility_5m,v_CH4_slope_15m,v_CH4_accel_15m,v_CH4_volatility_15m,v_CH4_slope_30m,v_CH4_accel_30m,v_CH4_volatility_30m,bme_delta_log_inverted_slope_5m,bme_delta_log_inverted_accel_5m,bme_delta_log_inverted_volatility_5m,bme_delta_log_inverted_slope_15m,bme_delta_log_inverted_accel_15m,bme_delta_log_inverted_volatility_15m,bme_delta_log_inverted_slope_30m,bme_delta_log_inverted_accel_30m,bme_delta_log_inverted_volatility_30m,q10_factor,biological_age_h,is_baseline
2026-08-02 12:01:00,1986.18,1140.0,0.143,7204.5,0.901,150.0,0.019,30.255000000000003,93658.0,64.12,138150.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,img_000002_20260802_120111.jpg,0.002034358047016127,-2.220446049250313e-16,-0.02650610808079068,0.04800429377757225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.170981630325408,0.0,True
2026-08-02 12:02:00,2040.19,1137.5,0.142,7217.0,0.902,149.0,0.019,30.18,93658.0,63.365,141700.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,none,-0.004972875226039841,-2.220446049250313e-16,-0.025425648711290938,0.022632198450362972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.138984384003546,0.09234184228248703,True
2026-08-02 12:03:00,2100.185,1135.0,0.142,7231.5,0.904,149.0,0.019,30.11,93658.0,62.68,144150.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,none,-0.004972875226039841,-2.220446049250313e-16,-0.023264729972291676,0.005489921062586741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.109269991842801,0.19440212301566762,True
2026-08-02 12:04:00,2160.18,1132.5,0.142,7243.5,0.9055,148.0,0.019,30.06,93657.0,62.33,146400.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,none,-0.004972875226039841,-2.220446049250313e-16,-0.021644040918042173,-0.009998256380213368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.088133523357432,0.2960386818898949,True
2026-08-02 12:05:00,2220.18,1132.5,0.1415,7250.0,0.906,148.0,0.019,30.03,93657.0,62.16,147050.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,none,-0.008476491862567936,-2.220446049250313e-16,-0.021103811233292302,-0.01442831985300617,-0.018173161849332792,,0.0005477225575051632,-0.018173161849332792,,0.0005477225575051632,-0.018173161849332792,,0.0005477225575051632,3.933621711888104e-18,,0.0,3.933621711888104e-18,,0.0,3.933621711888104e-18,,0.0,0.08261999004586039,,0.002167948338867918,0.08261999004586039,,0.002167948338867918,0.08261999004586039,,0.002167948338867918,-0.960031836472228,,0.025594602825245758,-0.960031836472228,,0.025594602825245758,-0.960031836472228,,0.025594602825245758,6.07548675925812,0.3974021842450245,True
2026-08-02 12:06:00,2281.7349999999997,1132.0,0.142,7258.5,0.907,148.0,0.019,30.0,93655.0,62.17,146500.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,none,-0.004972875226039841,-2.220446049250313e-16,-0.02002335186379256,-0.010681083310124125,-0.011065567273516113,,0.00022360679774995873,-0.011065567273516113,,0.0004915960401250845,-0.011065567273516113,,0.0004915960401250845,-3.845692457697126e-18,,0.0,-3.845692457697126e-18,,0.0,-3.845692457697126e-18,,0.0,0.07526119462781743,,0.001949358868961898,0.07526119462781743,,0.0023611437906235606,0.07526119462781743,,0.0023611437906235606,-0.7225865999474267,,0.015450106562494481,-0.7225865999474267,,0.02444819796901675,-0.7225865999474267,,0.02444819796901675,6.062866266041593,0.5011766731995136,True
2026-08-02 12:07:00,2339.7349999999997,1133.0,0.142,7272.5,0.909,148.0,0.019,30.0,93655.0,62.224999999999994,148200.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,none,-0.004972875226039841,-2.220446049250313e-16,-0.017862433124793187,-0.022218367714988734,-0.0008498310322615357,,0.00022360679774995873,-0.007445610714700783,,0.00044986770542121554,-0.007445610714700783,,0.00044986770542121554,-1.308261875765777e-16,,0.0,-1.7012108027991424e-17,,0.0,-1.7012108027991424e-17,,0.0,0.07614706969493396,,0.0018574175621008855,0.0778315936995426,,0.002805182279112685,0.0778315936995426,,0.002805182279112685,-0.4741590877733733,,0.010107247414448517,-0.6396882326983707,,0.024873537839565744,-0.6396882326983707,,0.024873537839565744,6.062866266041593,0.598856185263517,True
2026-08-02 12:08:00,2399.7349999999997,1133.0,0.142,7289.5,0.911,148.0,0.019,30.0,93651.0,62.38,149500.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,none,-0.004972875226039841,-2.220446049250313e-16,-0.015701514385793924,-0.030952047683743343,0.0008619623150948808,,0.00022360679774995873,-0.005313171335213728,,0.00041726148019813694,-0.005313171335213728,,0.00041726148019813694,-3.33034748982957e-17,,0.0,-1.1558496752564936e-16,,0.0,-1.1558496752564936e-16,,0.0,0.0797083036151209,,0.0022803508501985383,0.08245249843092899,,0.0033693736170731852,0.08245249843092899,,0.0033693736170731852,-0.3685458893496408,,0.008878464137202577,-0.5954740332286776,,0.025918063766360477,-0.5954740332286776,,0.025918063766360477,6.062866266041593,0.6999039563642102,True
2026-08-02 12:09:00,2459.73,1135.0,0.142,7310.0,0.914,148.0,0.019,30.01,93655.0,62.585,149300.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,none,-0.004972875226039841,-2.220446049250313e-16,-0.012460136277294809,-0.02961335939814689,0.002586084375881173,0.3220392207198986,0.00022360679774995873,-0.003963505338316444,0.20622963934987848,0.00039086797998528285,-0.003963505338316444,0.20622963934987848,0.00039086797998528285,3.447875385103358e-17,1.9739792261643958e-16,0.0,1.2775409155550677e-17,-5.645013645458908e-16,0.0,1.2775409155550677e-17,-5.645013645458908e-16,0.0,0.10218457286007575,0.2623525916238944,0.0032093613071764453,0.09117038536428472,0.14585800580653235,0.004196559437338092,0.09117038536428472,0.14585800580653235,0.004196559437338092,-0.2729196255689152,10.418888336323725,0.008982073243068787,-0.5294085758909786,5.968601211309113,0.02598994546597059,-0.5294085758909786,5.968601211309113,0.02598994546597059,6.067070181497768,0.800978336526728,True
2026-08-02 12:10:00,2519.7349999999997,1135.0,0.142,7327.5,0.916,148.0,0.019,30.01,93653.0,62.835,149300.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,none,-0.004972875226039841,-2.220446049250313e-16,-0.010299217538295546,-0.02961335939814689,0.004318287585522055,0.26679823748453446,0.0,-0.0030604268222749324,0.17046081024196635,0.00036893239368630815,-0.0030604268222749324,0.17046081024196635,0.00036893239368630815,2.102286100447346e-17,5.16961685291062e-16,0.0,-3.2902690744734663e-18,-1.440283964929709e-16,0.0,-3.2902690744734663e-18,-1.440283964929709e-16,0.0,0.12560675094665444,0.5151312679495665,0.003646916505762296,0.09718076146285134,0.21512983043753373,0.004946659928117624,0.09718076146285134,0.21512983043753373,0.004946659928117624,-0.24277206083887415,8.672937537592484,0.008515034428169034,-0.46674312381555055,5.323084417806332,0.02574467551433044,-0.46674312381555055,5.323084417806332,0.02574467551433044,6.067070181497768,0.9021045993713868,True
2026-08-02 12:11:00,2579.7299999999996,1136.0,0.142,7345.0,0.918,148.0,0.019,30.02,93651.0,63.125,148350.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,none,-0.004972875226039841,-2.220446049250313e-16,-0.008138298799296173,-0.023230001589833016,1.1689070971835783e-15,0.12437701516409877,0.0,-0.0024290440731888807,0.14345243912596273,0.0003503245248726826,-0.0024290440731888807,0.14345243912596273,0.0003503245248726826,1.9114659177599062e-16,2.5911174663023335e-15,0.0,-2.5390655533491115e-17,-1.2143866338601248e-16,0.0,-2.5390655533491115e-17,-1.2143866338601248e-16,0.0,0.1360907758921365,0.8193309154760983,0.003646916505762333,0.10149562688255566,0.2445190288579139,0.005652433104425041,0.10149562688255566,0.2445190288579139,0.005652433104425041,-0.14309062632921665,6.34095356696176,0.004070510135276055,-0.3937277081774473,4.9917787220860115,0.02490082523132045,-0.3937277081774473,4.9917787220860115,0.02490082523132045,6.071277011896216,1.0032490632418967,True
2026-08-02 12:12:00,2639.73,1136.0,0.142,7362.5,0.92,148.0,0.019,30.04,93649.0,63.43,148700.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,none,-0.004972875226039841,-2.220446049250313e-16,-0.0059773800602968,-0.025586508319111526,1.9429566245648206e-16,0.005821251387178355,0.0,-0.001971590268256236,0.12251931626375491,0.0003342789617107581,-0.001971590268256236,0.12251931626375491,0.0003342789617107581,6.550596175502122e-17,2.8141261465159017e-15,0.0,3.058681622495132e-17,1.7905052296002325e-16,0.0,3.058681622495132e-17,1.7905052296002325e-16,0.0,0.1337164571356495,0.8235857174774207,0.0034928498393149024,0.10469563055503879,0.25234564202455256,0.006329793667947474,0.10469563055503879,0.25234564202455256,0.006329793667947474,0.010843342756577407,5.36841119629639,0.003251783189346979,-0.3419326520167169,4.696430314696139,0.024243056335003007,-0.3419326520167169,4.696430314696139,0.024243056335003007,6.079699425606063,1.1045072002210832,True
2026-08-02 12:13:00,2699.725,1138.0,0.142,7379.5,0.9225000000000001,148.0,0.019,30.05,93647.0,63.735,148300.0,S012_Anish_chicken2,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Baseline,none,-0.004972875226039841,-2.220446049250313e-16,-0.0032762316365475552,-0.022892903996888602,1.6074284871587558e-15,-0.028091250806580023,0.0,-0.00163028441664534,0.10594336340829683,0.00032025630761017176,-0.00163028441664534,0.10594336340829683,0.00032025630761017176,1.7778655027982095e-16,2.2605946120921702e-15,0.0,1.0643760703451565e-16,6.11438674860324e-16,0.0,1.0643760703451565e-16,6.11438674860324e-16,0.0,0.13286055445109896,0.6357474960521952,0.0033241540277193582,0.10812901364886154,0.2528938793258556,0.007057683574367553,0.10812901364886154,0.2528938793258556,0.007057683574367553,0.10073301516043338,5.652761732562097,0.0032952759948218827,-0.2939883104508845,4.437156169445692,0.023484103740837863,-0.2939883104508845,4.437156169445692,0.023484103740837863,6.083915012964037,1.2058622069213625,True
