timestamp_iso,elapsed_s,session_id,food_category,food_name,phase,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms,image_filename
2026-06-29T16:50:51,61.03,S0001,unknown,unknown,Warmup,11913,1.489,24143,3.018,19849,2.481,29.48,93306.0,55.09,131700.0,none
2026-06-29T16:50:53,63.05,S0001,unknown,unknown,Warmup,11915,1.489,24143,3.018,19847,2.481,29.47,93306.0,55.09,131800.0,none
2026-06-29T16:50:55,65.05,S0001,unknown,unknown,Warmup,11915,1.489,24141,3.018,19846,2.481,29.47,93306.0,55.05,132500.0,none
2026-06-29T16:50:57,67.04,S0001,unknown,unknown,Warmup,11914,1.489,24143,3.018,19847,2.481,29.47,93306.0,54.99,132000.0,none
2026-06-29T16:50:59,69.03,S0001,unknown,unknown,Warmup,11913,1.489,24142,3.018,19846,2.481,29.46,93308.0,54.92,132400.0,none
2026-06-29T16:51:01,71.05,S0001,unknown,unknown,Warmup,11916,1.49,24141,3.018,19846,2.481,29.45,93306.0,54.88,132600.0,none
2026-06-29T16:51:03,73.03,S0001,unknown,unknown,Warmup,11915,1.489,24139,3.017,19845,2.481,29.44,93306.0,54.93,132800.0,none
2026-06-29T16:51:05,75.04,S0001,unknown,unknown,Warmup,11916,1.49,24142,3.018,19846,2.481,29.42,93306.0,54.98,133000.0,none
2026-06-29T16:51:07,77.03,S0001,unknown,unknown,Warmup,11917,1.49,24141,3.018,19844,2.481,29.4,93306.0,55.07,133600.0,none
2026-06-29T16:51:09,79.04,S0001,unknown,unknown,Warmup,11915,1.489,24139,3.017,19845,2.481,29.39,93306.0,55.11,134400.0,none
2026-06-29T16:51:11,81.03,S0001,unknown,unknown,Warmup,11916,1.49,24139,3.017,19846,2.481,29.37,93304.0,55.15,134200.0,none
2026-06-29T16:51:13,83.04,S0001,unknown,unknown,Warmup,11916,1.49,24140,3.018,19845,2.481,29.36,93304.0,55.23,134200.0,none
2026-06-29T16:51:21,85.03,S0001,unknown,unknown,Warmup,11916,1.49,24138,3.017,19843,2.48,29.34,93304.0,55.3,134000.0,img_000003_20260629_165114.jpg
2026-06-29T16:51:22,91.18,S0001,unknown,unknown,Warmup,11916,1.49,24136,3.017,19845,2.481,29.3,93306.0,55.74,123100.0,none
2026-06-29T16:51:24,93.21,S0001,unknown,unknown,Warmup,11916,1.49,24137,3.017,19844,2.481,29.28,93306.0,55.7,127000.0,none
2026-06-29T16:51:26,95.21,S0001,unknown,unknown,Warmup,11916,1.49,24137,3.017,19843,2.48,29.27,93304.0,55.65,128000.0,none
2026-06-29T16:51:28,97.2,S0001,unknown,unknown,Warmup,11916,1.49,24139,3.017,19844,2.481,29.28,93304.0,55.59,129500.0,none
2026-06-29T16:51:30,99.21,S0001,unknown,unknown,Warmup,11918,1.49,24141,3.018,19844,2.481,29.28,93304.0,55.6,130800.0,none
2026-06-29T16:51:32,101.21,S0001,unknown,unknown,Warmup,11916,1.49,24138,3.017,19843,2.48,29.3,93306.0,55.55,131600.0,none
2026-06-29T16:51:34,103.21,S0001,unknown,unknown,Warmup,11919,1.49,24139,3.017,19843,2.48,29.31,93304.0,55.49,131600.0,none
2026-06-29T16:51:36,105.2,S0001,unknown,unknown,Warmup,11918,1.49,24140,3.018,19845,2.481,29.32,93306.0,55.42,131900.0,none
2026-06-29T16:51:38,107.21,S0001,unknown,unknown,Warmup,11920,1.49,24139,3.017,19845,2.481,29.33,93304.0,55.36,132600.0,none
2026-06-29T16:51:40,109.2,S0001,unknown,unknown,Warmup,11919,1.49,24138,3.017,19846,2.481,29.35,93304.0,55.34,133000.0,none
2026-06-29T16:51:42,111.21,S0001,unknown,unknown,Warmup,11920,1.49,24139,3.017,19844,2.481,29.36,93304.0,55.28,133200.0,none
2026-06-29T16:51:44,113.21,S0001,unknown,unknown,Warmup,11919,1.49,24137,3.017,19842,2.48,29.36,93304.0,55.23,133400.0,none
2026-06-29T16:51:47,115.21,S0001,unknown,unknown,Warmup,11919,1.49,24139,3.017,19843,2.48,29.37,93304.0,55.19,134300.0,img_000004_20260629_165145.jpg
2026-06-29T16:51:48,117.86,S0001,unknown,unknown,Warmup,11920,1.49,24138,3.017,19845,2.481,29.37,93304.0,55.23,132400.0,none
2026-06-29T16:51:50,119.82,S0001,unknown,unknown,Warmup,11920,1.49,24141,3.018,19844,2.481,29.37,93302.0,55.28,134100.0,none
