timestamp_iso,elapsed_s,session_id,site_id,pcb_design_id,device_id,container_id,food_category,food_name,phase,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms,image_filename
2026-07-24T12:58:54,0.0,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,2600,0.325,8322,1.04,448,0.056,28.99,93551.0,66.03,89500.0,none
2026-07-24T12:58:56,1.05,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,2486,0.311,8285,1.036,447,0.056,29.01,93549.0,65.87,96000.0,none
2026-07-24T12:58:58,3.05,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,2390,0.299,8256,1.032,443,0.055,29.03,93551.0,65.75,101200.0,none
2026-07-24T12:59:00,5.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,2310,0.289,8226,1.028,442,0.055,29.05,93549.0,65.64,105200.0,none
2026-07-24T12:59:02,7.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,2239,0.28,8202,1.025,439,0.055,29.06,93547.0,65.55,109300.0,none
2026-07-24T12:59:04,9.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,2178,0.272,8179,1.022,437,0.055,29.08,93549.0,65.47,111800.0,none
2026-07-24T12:59:06,11.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,2125,0.266,8157,1.02,436,0.055,29.1,93549.0,65.44,115600.0,none
2026-07-24T12:59:08,13.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,2079,0.26,8137,1.017,435,0.054,29.11,93547.0,65.38,118200.0,none
2026-07-24T12:59:10,15.05,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,2037,0.255,8118,1.015,433,0.054,29.12,93547.0,65.34,119900.0,none
2026-07-24T12:59:12,17.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,2000,0.25,8101,1.013,432,0.054,29.13,93545.0,65.3,122300.0,none
2026-07-24T12:59:14,19.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1965,0.246,8086,1.011,431,0.054,29.14,93547.0,65.29,125200.0,none
2026-07-24T12:59:16,21.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1936,0.242,8070,1.009,429,0.054,29.14,93547.0,65.24,127200.0,none
2026-07-24T12:59:18,23.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1906,0.238,8057,1.007,429,0.054,29.15,93547.0,65.24,129400.0,none
2026-07-24T12:59:20,25.03,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1882,0.235,8043,1.005,429,0.054,29.16,93547.0,65.23,131500.0,img_000001_20260724_125919.jpg
2026-07-24T12:59:22,27.74,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1856,0.232,8034,1.004,428,0.054,29.16,93549.0,65.2,133100.0,none
2026-07-24T12:59:24,29.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1831,0.229,8020,1.003,427,0.053,29.17,93547.0,65.2,135300.0,none
2026-07-24T12:59:26,31.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1807,0.226,8009,1.001,426,0.053,29.17,93547.0,65.19,136900.0,none
2026-07-24T12:59:28,33.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1786,0.223,7998,1.0,424,0.053,29.18,93545.0,65.18,138000.0,none
2026-07-24T12:59:30,35.03,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1765,0.221,7986,0.998,425,0.053,29.18,93549.0,65.17,139900.0,none
2026-07-24T12:59:32,37.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1748,0.219,7977,0.997,425,0.053,29.18,93549.0,65.14,141500.0,none
2026-07-24T12:59:34,39.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1729,0.216,7969,0.996,423,0.053,29.19,93547.0,65.12,142600.0,none
2026-07-24T12:59:36,41.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1717,0.215,7960,0.995,424,0.053,29.19,93547.0,65.12,143700.0,none
2026-07-24T12:59:38,43.05,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1704,0.213,7951,0.994,423,0.053,29.19,93547.0,65.11,144500.0,none
2026-07-24T12:59:40,45.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1693,0.212,7943,0.993,422,0.053,29.2,93553.0,65.11,146700.0,none
2026-07-24T12:59:42,47.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1683,0.21,7937,0.992,421,0.053,29.2,93553.0,65.09,147700.0,none
2026-07-24T12:59:44,49.03,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1674,0.209,7929,0.991,422,0.053,29.2,93553.0,65.09,149100.0,none
2026-07-24T12:59:46,51.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1664,0.208,7920,0.99,421,0.053,29.21,93551.0,65.08,150300.0,none
2026-07-24T12:59:48,53.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1656,0.207,7914,0.989,420,0.053,29.21,93551.0,65.06,151600.0,none
2026-07-24T12:59:50,55.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1648,0.206,7907,0.988,420,0.053,29.22,93551.0,65.06,152300.0,none
2026-07-24T12:59:52,57.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1638,0.205,7902,0.988,419,0.052,29.22,93551.0,65.04,153700.0,none
2026-07-24T12:59:54,59.03,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1630,0.204,7896,0.987,419,0.052,29.22,93551.0,65.04,154800.0,none
2026-07-24T12:59:56,61.05,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1618,0.202,7894,0.987,419,0.052,29.23,93551.0,65.03,155600.0,none
2026-07-24T12:59:58,63.03,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1611,0.201,7888,0.986,418,0.052,29.23,93549.0,65.03,157200.0,none
2026-07-24T13:00:00,65.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1601,0.2,7881,0.985,419,0.052,29.23,93549.0,65.03,157500.0,none
2026-07-24T13:00:02,67.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1593,0.199,7876,0.985,418,0.052,29.24,93549.0,65.02,158800.0,none
2026-07-24T13:00:04,69.03,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1585,0.198,7869,0.984,418,0.052,29.24,93551.0,65.0,159400.0,none
2026-07-24T13:00:06,71.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1581,0.198,7866,0.983,417,0.052,29.24,93551.0,65.0,159600.0,none
2026-07-24T13:00:08,73.03,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1572,0.197,7861,0.983,417,0.052,29.25,93551.0,64.99,161400.0,none
2026-07-24T13:00:10,75.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1568,0.196,7856,0.982,418,0.052,29.25,93551.0,64.96,161700.0,none
2026-07-24T13:00:12,77.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1564,0.196,7852,0.982,418,0.052,29.26,93551.0,64.97,162000.0,none
2026-07-24T13:00:14,79.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1558,0.195,7847,0.981,418,0.052,29.26,93553.0,64.94,163200.0,none
2026-07-24T13:00:16,81.05,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1551,0.194,7842,0.98,418,0.052,29.27,93553.0,64.95,164200.0,none
2026-07-24T13:00:18,83.03,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1547,0.193,7838,0.98,417,0.052,29.27,93553.0,64.91,165100.0,none
2026-07-24T13:00:20,85.04,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1540,0.193,7834,0.979,417,0.052,29.27,93551.0,64.91,165100.0,none
2026-07-24T13:00:22,87.05,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1534,0.192,7831,0.979,417,0.052,29.28,93551.0,64.9,166400.0,none
2026-07-24T13:00:24,89.05,S005_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1529,0.191,7826,0.978,417,0.052,29.28,93553.0,64.89,166200.0,none
