timestamp_iso,elapsed_s,image_number,image_filename,status,http_status,content_type,image_path
2026-07-24T12:59:20,25.03,1,img_000001_20260724_125919.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000001_20260724_125919.jpg
2026-07-24T13:52:35,3219.66,2,img_000002_20260724_135233.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000002_20260724_135233.jpg
2026-07-24T13:57:35,3519.7,3,img_000003_20260724_135733.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000003_20260724_135733.jpg
2026-07-24T14:02:35,3819.69,4,img_000004_20260724_140233.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000004_20260724_140233.jpg
2026-07-24T14:07:35,4119.75,5,img_000005_20260724_140733.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000005_20260724_140733.jpg
2026-07-24T14:12:35,4419.74,6,img_000006_20260724_141233.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000006_20260724_141233.jpg
2026-07-24T14:17:35,4719.75,7,img_000007_20260724_141733.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000007_20260724_141733.jpg
2026-07-24T14:22:35,5019.75,8,img_000008_20260724_142233.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000008_20260724_142233.jpg
2026-07-24T14:27:35,5319.74,9,img_000009_20260724_142733.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000009_20260724_142733.jpg
2026-07-24T14:32:35,5619.73,10,img_000010_20260724_143233.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000010_20260724_143233.jpg
2026-07-24T14:37:35,5919.73,11,img_000011_20260724_143733.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000011_20260724_143733.jpg
2026-07-24T14:42:35,6219.72,12,img_000012_20260724_144233.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000012_20260724_144233.jpg
2026-07-24T14:47:35,6519.71,13,img_000013_20260724_144733.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000013_20260724_144733.jpg
2026-07-24T14:52:35,6819.71,14,img_000014_20260724_145233.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000014_20260724_145233.jpg
2026-07-24T14:57:37,7119.7,15,img_000015_20260724_145733.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000015_20260724_145733.jpg
2026-07-24T15:02:34,7420.09,16,img_000016_20260724_150234.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000016_20260724_150234.jpg
2026-07-24T15:07:34,7720.09,17,img_000017_20260724_150734.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000017_20260724_150734.jpg
2026-07-24T15:12:34,8020.08,18,img_000018_20260724_151234.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000018_20260724_151234.jpg
2026-07-24T15:17:34,8320.08,19,img_000019_20260724_151734.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000019_20260724_151734.jpg
2026-07-24T15:22:34,8620.07,20,img_000020_20260724_152234.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000020_20260724_152234.jpg
2026-07-24T15:27:34,8920.07,21,img_000021_20260724_152734.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000021_20260724_152734.jpg
2026-07-24T15:32:34,9220.06,22,img_000022_20260724_153234.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000022_20260724_153234.jpg
2026-07-24T15:37:34,9520.06,23,img_000023_20260724_153734.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000023_20260724_153734.jpg
2026-07-24T15:42:34,9820.05,24,img_000024_20260724_154234.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000024_20260724_154234.jpg
2026-07-24T15:47:34,10120.05,25,img_000025_20260724_154734.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000025_20260724_154734.jpg
2026-07-24T15:52:34,10420.04,26,img_000026_20260724_155234.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000026_20260724_155234.jpg
2026-07-24T15:57:56,10720.04,27,capture_failed,"error: HTTPConnectionPool(host='192.168.1.6', port=80): Read timed out.",,,
2026-07-24T15:58:08,10753.05,28,img_000028_20260724_155807.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000028_20260724_155807.jpg
2026-07-24T16:02:36,11020.04,29,img_000029_20260724_160234.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S005_Anish_control_empty_20260724_125849\images\img_000029_20260724_160234.jpg
