received_timestamp_iso,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms
2026-08-10T13:36:28,1012.0,0.1265,6896.0,0.862,115.0,0.014375,29.1,93517.7,59.51,63476.0
2026-08-10T13:36:31,1083.0,0.135375,6906.0,0.86325,115.0,0.014375,29.09,93513.42,59.52,65074.0
2026-08-10T13:36:33,1016.0,0.127,6915.0,0.864375,115.0,0.014375,29.09,93516.19,59.52,66338.0
2026-08-10T13:36:34,853.0,0.106625,6925.0,0.865625,115.0,0.014375,29.11,93522.77,59.51,68031.0
2026-08-10T13:36:37,815.0,0.101875,6929.0,0.866125,114.0,0.01425,29.13,93517.12,59.5,69358.0
2026-08-10T13:36:38,970.0,0.12125,6947.0,0.868375,114.0,0.01425,29.13,93519.51,59.47,70156.0
2026-08-10T13:36:41,1068.0,0.1335,6934.0,0.86675,115.0,0.014375,29.14,93515.5,59.46,71568.0
2026-08-10T13:36:43,1055.0,0.131875,6965.0,0.870625,114.0,0.01425,29.13,93519.9,59.44,72914.0
2026-08-10T13:36:45,869.0,0.108625,6954.0,0.86925,114.0,0.01425,29.13,93513.6,59.43,73860.0
2026-08-10T13:36:46,809.0,0.101125,6980.0,0.8725,114.0,0.01425,29.15,93513.87,59.43,74246.0
2026-08-10T13:36:48,897.0,0.112125,6960.0,0.87,114.0,0.01425,29.15,93514.64,59.42,75427.0
2026-08-10T13:36:51,1033.0,0.129125,6982.0,0.87275,114.0,0.01425,29.15,93512.24,59.41,76236.0
2026-08-10T13:36:53,1090.0,0.13625,6973.0,0.871625,114.0,0.01425,29.16,93512.63,59.4,77341.0
2026-08-10T13:36:54,1041.0,0.130125,6987.0,0.873375,114.0,0.01425,29.18,93513.66,59.38,78192.0
2026-08-10T13:36:56,888.0,0.111,6990.0,0.87375,114.0,0.01425,29.17,93512.52,59.35,79061.0
2026-08-10T13:36:59,831.0,0.103875,7020.0,0.8775,114.0,0.01425,29.18,93515.66,59.35,79726.0
2026-08-10T13:37:01,809.0,0.101125,7018.0,0.87725,114.0,0.01425,29.18,93518.81,59.33,80554.0
2026-08-10T13:37:03,929.0,0.116125,7046.0,0.88075,113.0,0.014125,29.17,93512.52,59.33,81090.0
2026-08-10T13:37:04,1028.0,0.1285,7089.0,0.886125,114.0,0.01425,29.18,93519.2,59.33,81946.0
2026-08-10T13:37:06,1076.0,0.1345,7112.0,0.889,114.0,0.01425,29.18,93515.66,59.31,82183.0
2026-08-10T13:37:09,1078.0,0.13475,7132.0,0.8915,114.0,0.01425,29.17,93512.14,59.31,82902.0
2026-08-10T13:37:11,953.0,0.119125,7118.0,0.88975,114.0,0.01425,29.18,93516.04,59.31,83469.0
2026-08-10T13:37:13,850.0,0.10625,7174.0,0.89675,113.0,0.014125,29.17,93512.52,59.31,84128.0
2026-08-10T13:37:14,806.0,0.10075,7167.0,0.895875,113.0,0.014125,29.18,93512.9,59.31,84377.0
2026-08-10T13:37:17,886.0,0.11075,7197.0,0.899625,113.0,0.014125,29.16,93515.4,59.31,85050.0
2026-08-10T13:37:20,1026.0,0.12825,7191.0,0.898875,113.0,0.014125,29.16,93510.25,59.32,85390.0
2026-08-10T13:37:21,1079.0,0.134875,7226.0,0.90325,114.0,0.01425,29.16,93515.4,59.33,85647.0
2026-08-10T13:37:22,1064.0,0.133,7216.0,0.902,113.0,0.014125,29.16,93512.63,59.34,86604.0
2026-08-10T13:37:26,904.0,0.113,7258.0,0.90725,113.0,0.014125,29.16,93513.38,59.34,87045.0
2026-08-10T13:37:27,830.0,0.10375,7237.0,0.904625,113.0,0.014125,29.16,93513.01,59.33,87223.0
2026-08-10T13:37:28,831.0,0.103875,7257.0,0.907125,112.0,0.014,29.16,93516.54,59.33,88033.0
2026-08-10T13:37:33,978.0,0.12225,7247.0,0.905875,113.0,0.014125,29.15,93515.0,59.34,88766.0
2026-08-10T13:37:34,1061.0,0.132625,7269.0,0.908625,113.0,0.014125,29.14,93515.87,59.34,88489.0
2026-08-10T13:37:34,1085.0,0.135625,7266.0,0.90825,113.0,0.014125,29.14,93515.5,59.35,89230.0
2026-08-10T13:37:37,927.0,0.115875,7275.0,0.909375,112.0,0.014,29.14,93518.26,59.35,89417.0
2026-08-10T13:37:39,834.0,0.10425,7285.0,0.910625,113.0,0.014125,29.13,93508.45,59.36,89793.0
2026-08-10T13:37:40,818.0,0.10225,7288.0,0.911,112.0,0.014,29.14,93507.2,59.37,90364.0
2026-08-10T13:37:42,967.0,0.120875,7300.0,0.9125,112.0,0.014,29.13,93511.59,59.37,90173.0
2026-08-10T13:37:44,1045.0,0.130625,7281.0,0.910125,112.0,0.014,29.14,93515.12,59.37,91038.0
2026-08-10T13:37:47,1092.0,0.1365,7305.0,0.913125,113.0,0.014125,29.14,93515.12,59.37,91331.0
2026-08-10T13:37:52,851.0,0.106375,7306.0,0.91325,112.0,0.014,29.13,93514.74,59.39,92020.0
2026-08-10T13:37:52,807.0,0.100875,7287.0,0.910875,112.0,0.014,29.12,93518.75,59.39,92219.0
2026-08-10T13:37:55,885.0,0.110625,7295.0,0.911875,112.0,0.014,29.13,93511.21,59.39,92419.0
2026-08-10T13:37:58,1022.0,0.12775,7291.0,0.911375,112.0,0.014,29.13,93511.21,59.39,94430.0
2026-08-10T13:38:00,1068.0,0.1335,7289.0,0.911125,112.0,0.014,29.13,93517.51,59.39,94118.0
2026-08-10T13:38:01,1090.0,0.13625,7286.0,0.91075,112.0,0.014,29.15,93516.64,59.39,94692.0
2026-08-10T13:38:03,960.0,0.12,7294.0,0.91175,112.0,0.014,29.15,93517.41,59.39,95061.0
2026-08-10T13:38:04,860.0,0.1075,7293.0,0.911625,112.0,0.014,29.16,93510.25,59.38,95274.0
2026-08-10T13:38:06,818.0,0.10225,7293.0,0.911625,112.0,0.014,29.15,93517.77,59.37,95540.0
2026-08-10T13:38:10,838.0,0.10475,7296.0,0.912,111.0,0.013875,29.16,93513.77,59.37,95970.0
2026-08-10T13:38:11,967.0,0.120875,7299.0,0.912375,112.0,0.014,29.15,93514.26,59.37,95970.0
2026-08-10T13:38:12,1046.0,0.13075,7309.0,0.913625,111.0,0.013875,29.15,93514.64,59.4,96241.0
2026-08-10T13:38:14,1095.0,0.136875,7291.0,0.911375,112.0,0.014,29.16,93512.63,59.43,96567.0
2026-08-10T13:38:17,1015.0,0.126875,7317.0,0.914625,111.0,0.013875,29.15,93514.26,59.44,96241.0
2026-08-10T13:38:18,872.0,0.109,7308.0,0.9135,112.0,0.014,29.14,93516.27,59.46,97006.0
2026-08-10T13:38:20,824.0,0.103,7324.0,0.9155,112.0,0.014,29.14,93515.12,59.46,96732.0
2026-08-10T13:38:23,836.0,0.1045,7309.0,0.913625,111.0,0.013875,29.14,93512.35,59.47,97394.0
2026-08-10T13:38:25,975.0,0.121875,7305.0,0.913125,111.0,0.013875,29.13,93511.59,59.48,97729.0
2026-08-10T13:38:26,1059.0,0.132375,7305.0,0.913125,112.0,0.014,29.14,93524.17,59.49,97841.0
2026-08-10T13:38:28,1092.0,0.1365,7324.0,0.9155,112.0,0.014,29.14,93513.11,59.5,97673.0
2026-08-10T13:38:31,947.0,0.118375,7310.0,0.91375,111.0,0.013875,29.13,93511.97,59.5,98348.0
2026-08-10T13:38:33,845.0,0.105625,7322.0,0.91525,111.0,0.013875,29.14,93515.87,59.52,98009.0
2026-08-10T13:38:34,812.0,0.1015,7308.0,0.9135,110.0,0.01375,29.15,93517.77,59.54,98632.0
2026-08-10T13:38:37,941.0,0.117625,7304.0,0.913,111.0,0.013875,29.15,93512.24,59.53,98518.0
2026-08-10T13:38:38,1044.0,0.1305,7297.0,0.912125,111.0,0.013875,29.15,93515.0,59.53,98575.0
2026-08-10T13:38:40,1093.0,0.136625,7298.0,0.91225,111.0,0.013875,29.15,93515.0,59.53,98975.0
2026-08-10T13:38:43,973.0,0.121625,7294.0,0.91175,111.0,0.013875,29.15,93520.17,59.53,99263.0
2026-08-10T13:38:45,854.0,0.10675,7293.0,0.911625,111.0,0.013875,29.15,93517.02,59.53,98746.0
2026-08-10T13:38:46,806.0,0.10075,7305.0,0.913125,111.0,0.013875,29.15,93509.1,59.54,99379.0
2026-08-10T13:38:49,850.0,0.10625,7285.0,0.910625,111.0,0.013875,29.14,93510.72,59.54,100137.0
2026-08-10T13:38:51,1033.0,0.129125,7301.0,0.912625,110.0,0.01375,29.14,93513.49,59.54,99844.0
2026-08-10T13:38:52,1092.0,0.1365,7283.0,0.910375,111.0,0.013875,29.13,93511.97,59.56,100078.0
2026-08-10T13:38:55,1006.0,0.12575,7288.0,0.911,110.0,0.01375,29.13,93514.37,59.57,99786.0
2026-08-10T13:50:44,7395.0,0.924375,12272.0,1.534,321.0,0.040125,28.8,93492.96,62.06,26300.0
2026-08-10T13:50:45,3468.0,0.4335,9975.0,1.246875,269.0,0.033625,28.88,93491.31,61.88,26122.0
2026-08-10T13:50:47,2457.0,0.307125,8963.0,1.120375,241.0,0.030125,28.93,93492.25,61.72,28082.0
2026-08-10T13:50:49,1994.0,0.24925,8369.0,1.046125,223.0,0.027875,28.96,93491.27,61.57,30777.0
2026-08-10T13:50:51,1526.0,0.19075,8027.0,1.003375,210.0,0.02625,28.99,93489.93,61.46,33666.0
2026-08-10T13:50:54,1410.0,0.17625,7758.0,0.96975,199.0,0.024875,29.0,93492.59,61.36,36582.0
2026-08-10T13:50:55,1486.0,0.18575,7599.0,0.949875,191.0,0.023875,29.02,93491.73,61.28,39457.0
2026-08-10T13:50:57,1291.0,0.161375,7446.0,0.93075,184.0,0.023,29.03,93490.85,61.21,42105.0
2026-08-10T13:50:59,1106.0,0.13825,7352.0,0.919,178.0,0.02225,29.04,93495.14,61.14,44615.0
2026-08-10T13:51:01,1285.0,0.160625,7261.0,0.907625,173.0,0.021625,29.04,93489.22,61.1,47904.0
2026-08-10T13:51:03,1280.0,0.16,7202.0,0.90025,168.0,0.021,29.04,93492.76,61.07,50423.0
2026-08-10T13:51:05,1033.0,0.129125,7135.0,0.891875,164.0,0.0205,29.04,93492.38,61.05,52470.0
2026-08-10T13:51:06,1158.0,0.14475,7094.0,0.88675,161.0,0.020125,29.04,93484.46,61.04,54584.0
2026-08-10T13:51:09,1255.0,0.156875,7074.0,0.88425,158.0,0.01975,29.04,93492.76,61.02,56763.0
2026-08-10T13:51:11,1003.0,0.125375,7031.0,0.878875,155.0,0.019375,29.04,93489.61,61.01,58595.0
2026-08-10T13:51:13,1068.0,0.1335,7022.0,0.87775,152.0,0.019,29.03,93488.86,61.0,60122.0
2026-08-10T13:51:15,1222.0,0.15275,6981.0,0.872625,150.0,0.01875,29.04,93498.66,61.01,62091.0
2026-08-10T13:51:17,992.0,0.124,6977.0,0.872125,148.0,0.0185,29.05,93488.36,61.0,63571.0
2026-08-10T13:51:19,955.0,0.119375,6945.0,0.868125,145.0,0.018125,29.07,93489.02,60.99,64827.0
2026-08-10T13:51:21,1167.0,0.145875,6942.0,0.86775,144.0,0.018,29.07,93491.8,60.97,66235.0
2026-08-10T13:51:23,1049.0,0.131125,6916.0,0.8645,142.0,0.01775,29.08,93496.06,60.95,67227.0
2026-08-10T13:51:25,900.0,0.1125,6920.0,0.865,141.0,0.017625,29.08,93492.55,60.93,68303.0
2026-08-10T13:51:29,1122.0,0.14025,6891.0,0.861375,139.0,0.017375,29.07,93494.56,60.91,69869.0
2026-08-10T13:51:30,1097.0,0.137125,6897.0,0.862125,138.0,0.01725,29.07,93489.02,60.91,70973.0
2026-08-10T13:51:31,893.0,0.111625,6871.0,0.858875,137.0,0.017125,29.07,93494.93,60.9,71930.0
2026-08-10T13:51:33,1102.0,0.13775,6863.0,0.857875,135.0,0.016875,29.07,93486.26,60.91,72851.0
2026-08-10T13:51:36,1101.0,0.137625,6854.0,0.85675,135.0,0.016875,29.07,93489.4,60.9,73416.0
2026-08-10T13:51:37,885.0,0.110625,6846.0,0.85575,133.0,0.016625,29.08,93495.31,60.9,74636.0
2026-08-10T13:51:39,1091.0,0.136375,6845.0,0.855625,133.0,0.016625,29.08,93489.79,60.9,75561.0
2026-08-10T13:51:41,1079.0,0.134875,6839.0,0.854875,132.0,0.0165,29.08,93489.79,60.89,76304.0
2026-08-10T13:51:43,868.0,0.1085,6844.0,0.8555,130.0,0.01625,29.07,93485.88,60.9,77062.0
2026-08-10T13:51:46,1080.0,0.135,6829.0,0.853625,130.0,0.01625,29.07,93491.4,60.9,77412.0
2026-08-10T13:51:47,1081.0,0.135125,6837.0,0.854625,129.0,0.016125,29.07,93488.63,60.9,78479.0
2026-08-10T13:51:50,870.0,0.10875,6819.0,0.852375,129.0,0.016125,29.07,93491.02,60.91,78769.0
2026-08-10T13:51:51,1046.0,0.13075,6832.0,0.854,128.0,0.016,29.08,93484.62,60.91,79875.0
2026-08-10T13:51:53,1133.0,0.141625,6814.0,0.85175,127.0,0.015875,29.08,93487.02,60.91,80478.0
2026-08-10T13:51:54,896.0,0.112,6825.0,0.853125,127.0,0.015875,29.08,93488.15,60.9,80630.0
2026-08-10T13:51:57,931.0,0.116375,6804.0,0.8505,126.0,0.01575,29.09,93491.3,60.9,81711.0
2026-08-10T13:51:59,1106.0,0.13825,6820.0,0.8525,126.0,0.01575,29.08,93490.53,60.9,82183.0
2026-08-10T13:52:01,962.0,0.12025,6799.0,0.849875,125.0,0.015625,29.08,93487.77,60.89,82421.0
2026-08-10T13:52:03,853.0,0.106625,6808.0,0.851,124.0,0.0155,29.08,93490.16,60.89,83306.0
2026-08-10T13:52:05,1073.0,0.134125,6793.0,0.849125,124.0,0.0155,29.09,93483.0,60.89,83551.0
2026-08-10T13:52:07,1063.0,0.132875,6793.0,0.849125,123.0,0.015375,29.09,93489.29,60.89,84128.0
2026-08-10T13:52:12,861.0,0.107625,6793.0,0.849125,123.0,0.015375,29.08,93484.62,60.87,84965.0
2026-08-10T13:52:12,993.0,0.124125,6788.0,0.8485,122.0,0.01525,29.09,93488.53,60.88,85135.0
2026-08-10T13:52:13,1126.0,0.14075,6796.0,0.8495,122.0,0.01525,29.08,93490.53,60.88,85647.0
2026-08-10T13:52:15,900.0,0.1125,6781.0,0.847625,122.0,0.01525,29.1,93492.44,60.88,86166.0
2026-08-10T13:52:16,859.0,0.107375,6801.0,0.850125,121.0,0.015125,29.08,93490.53,60.87,86604.0
2026-08-10T13:52:19,1083.0,0.135375,6781.0,0.847625,121.0,0.015125,29.08,93488.15,60.88,86692.0
2026-08-10T13:52:21,1003.0,0.125375,6798.0,0.84975,120.0,0.015,29.08,93490.91,60.88,86868.0
2026-08-10T13:52:22,838.0,0.10475,6779.0,0.847375,120.0,0.015,29.09,93488.91,60.89,87761.0
2026-08-10T13:52:25,1046.0,0.13075,6796.0,0.8495,120.0,0.015,29.09,93486.52,60.88,88306.0
2026-08-10T13:52:27,1093.0,0.136625,6776.0,0.847,119.0,0.014875,29.09,93491.69,60.89,88673.0
2026-08-10T13:52:31,861.0,0.107625,6794.0,0.84925,119.0,0.014875,29.08,93482.62,60.88,88766.0
2026-08-10T13:52:31,973.0,0.121625,6775.0,0.846875,119.0,0.014875,29.08,93495.31,60.88,89043.0
2026-08-10T13:52:33,1118.0,0.13975,6793.0,0.849125,118.0,0.01475,29.09,93489.29,60.89,89888.0
2026-08-10T13:52:35,883.0,0.110375,6776.0,0.847,118.0,0.01475,29.08,93490.53,60.9,89982.0
2026-08-10T13:52:36,888.0,0.111,6787.0,0.848375,118.0,0.01475,29.08,93490.91,60.9,90364.0
2026-08-10T13:52:39,1090.0,0.13625,6775.0,0.846875,118.0,0.01475,29.09,93491.3,60.9,90459.0
2026-08-10T13:52:41,964.0,0.1205,6771.0,0.846375,117.0,0.014625,29.11,93491.18,60.9,90364.0
2026-08-10T13:52:42,827.0,0.103375,6775.0,0.846875,117.0,0.014625,29.11,93491.18,60.9,91136.0
2026-08-10T13:52:45,1018.0,0.12725,6768.0,0.846,117.0,0.014625,29.12,93490.71,60.88,91136.0
2026-08-10T13:52:47,1098.0,0.13725,6786.0,0.84825,117.0,0.014625,29.11,93486.42,60.87,91921.0
2026-08-10T13:52:51,894.0,0.11175,6773.0,0.846625,116.0,0.0145,29.11,93488.8,60.86,92020.0
2026-08-10T13:52:52,883.0,0.110375,6789.0,0.848625,116.0,0.0145,29.11,93489.58,60.86,93910.0
2026-08-10T13:52:54,1078.0,0.13475,6775.0,0.846875,116.0,0.0145,29.1,93488.05,60.86,93807.0
2026-08-10T13:52:57,988.0,0.1235,6792.0,0.849,116.0,0.0145,29.11,93492.34,60.86,92419.0
2026-08-10T13:52:58,833.0,0.104125,6774.0,0.84675,115.0,0.014375,29.11,93489.19,60.86,94222.0
2026-08-10T13:52:59,988.0,0.1235,6790.0,0.84875,115.0,0.014375,29.1,93487.66,60.86,94850.0
2026-08-10T13:53:01,1104.0,0.138,6774.0,0.84675,115.0,0.014375,29.12,93493.09,60.86,94535.0
2026-08-10T13:53:03,873.0,0.109125,6789.0,0.848625,114.0,0.01425,29.13,93485.95,60.86,94955.0
2026-08-10T13:53:05,881.0,0.110125,6773.0,0.846625,114.0,0.01425,29.13,93485.95,60.86,95647.0
2026-08-10T13:53:07,1079.0,0.134875,6787.0,0.848375,114.0,0.01425,29.12,93491.09,60.84,95701.0
2026-08-10T13:53:08,969.0,0.121125,6770.0,0.84625,114.0,0.01425,29.13,93488.7,60.84,96241.0
2026-08-10T13:53:11,822.0,0.10275,6777.0,0.847125,114.0,0.01425,29.14,93490.22,60.85,96186.0
2026-08-10T13:53:13,1027.0,0.128375,6771.0,0.846375,114.0,0.01425,29.13,93487.07,60.84,96404.0
2026-08-10T13:53:14,1099.0,0.137375,6768.0,0.846,113.0,0.014125,29.14,93484.68,60.83,96786.0
2026-08-10T13:53:17,865.0,0.108125,6772.0,0.8465,113.0,0.014125,29.13,93489.47,60.82,96732.0
2026-08-10T13:53:19,866.0,0.10825,6767.0,0.845875,113.0,0.014125,29.13,93487.07,60.82,97006.0
2026-08-10T13:53:21,1064.0,0.133,6771.0,0.846375,113.0,0.014125,29.14,93488.21,60.82,97338.0
2026-08-10T13:53:22,1026.0,0.12825,6762.0,0.84525,113.0,0.014125,29.16,93483.34,60.8,97283.0
2026-08-10T13:53:25,844.0,0.1055,6780.0,0.8475,112.0,0.014,29.16,93488.48,60.79,97228.0
2026-08-10T13:53:27,913.0,0.114125,6765.0,0.845625,112.0,0.014,29.16,93482.2,60.78,97338.0
2026-08-10T13:53:29,1076.0,0.1345,6778.0,0.84725,113.0,0.014125,29.17,93489.24,60.78,98009.0
2026-08-10T13:53:31,983.0,0.122875,6764.0,0.8455,112.0,0.014,29.16,93485.72,60.77,98122.0
2026-08-10T13:53:33,833.0,0.104125,6786.0,0.84825,112.0,0.014,29.16,93488.48,60.76,97673.0
2026-08-10T13:53:35,955.0,0.119375,6764.0,0.8455,112.0,0.014,29.16,93485.72,60.75,98689.0
2026-08-10T13:53:36,1091.0,0.136375,6778.0,0.84725,112.0,0.014,29.16,93488.12,60.77,98746.0
2026-08-10T13:53:39,942.0,0.11775,6761.0,0.845125,111.0,0.013875,29.15,93489.35,60.77,98975.0
2026-08-10T13:53:40,817.0,0.102125,6771.0,0.846375,111.0,0.013875,29.16,93491.63,60.78,99148.0
2026-08-10T14:05:30,7920.0,0.99,12174.0,1.52175,349.0,0.043625,28.85,93471.78,62.85,25806.0
2026-08-10T14:05:33,3716.0,0.4645,9872.0,1.234,288.0,0.036,28.94,93458.2,62.69,25437.0
2026-08-10T14:05:36,2481.0,0.310125,8832.0,1.104,257.0,0.032125,28.98,93461.51,62.51,27310.0
2026-08-10T14:05:36,2009.0,0.251125,8210.0,1.02625,237.0,0.029625,29.02,93466.83,62.35,29809.0
2026-08-10T14:05:38,1768.0,0.221,7844.0,0.9805,223.0,0.027875,29.04,93458.8,62.22,32587.0
2026-08-10T14:05:41,1633.0,0.204125,7560.0,0.945,210.0,0.02625,29.05,93465.87,62.1,35428.0
2026-08-10T14:05:42,1507.0,0.188375,7382.0,0.92275,200.0,0.025,29.06,93463.0,62.02,38084.0
2026-08-10T14:05:45,1360.0,0.17,7225.0,0.903125,192.0,0.024,29.07,93463.74,61.96,40973.0
2026-08-10T14:05:47,1227.0,0.153375,7121.0,0.890125,186.0,0.02325,29.07,93469.66,61.91,43567.0
2026-08-10T14:05:48,1128.0,0.141,7030.0,0.87875,180.0,0.0225,29.07,93461.74,61.87,45812.0
2026-08-10T14:05:51,1073.0,0.134125,6964.0,0.8705,174.0,0.02175,29.08,93462.88,61.85,49202.0
2026-08-10T14:05:54,1028.0,0.1285,6907.0,0.863375,170.0,0.02125,29.09,93461.26,61.81,51027.0
2026-08-10T14:05:55,993.0,0.124125,6856.0,0.857,166.0,0.02075,29.09,93464.39,61.81,53123.0
2026-08-10T14:05:56,980.0,0.1225,6833.0,0.854125,163.0,0.020375,29.1,93460.0,61.81,55077.0
2026-08-10T14:05:59,994.0,0.12425,6783.0,0.847875,160.0,0.02,29.11,93470.21,61.82,57028.0
2026-08-10T14:06:05,1034.0,0.12925,6770.0,0.84625,157.0,0.019625,29.11,93467.45,61.82,58959.0
2026-08-10T14:06:05,1082.0,0.13525,6736.0,0.842,155.0,0.019375,29.13,93467.34,61.81,60165.0
2026-08-10T14:06:05,1109.0,0.138625,6729.0,0.841125,153.0,0.019125,29.13,93466.57,61.81,61911.0
2026-08-10T14:06:07,1151.0,0.143875,6697.0,0.837125,150.0,0.01875,29.13,93463.81,61.8,63335.0
2026-08-10T14:06:08,1168.0,0.146,6704.0,0.838,148.0,0.0185,29.13,93469.72,61.8,64827.0
2026-08-10T14:06:11,1189.0,0.148625,6674.0,0.83425,146.0,0.01825,29.13,93467.34,61.81,66082.0
2026-08-10T14:06:13,1184.0,0.148,6672.0,0.834,145.0,0.018125,29.14,93471.23,61.82,67227.0
2026-08-10T14:06:14,1148.0,0.1435,6640.0,0.83,143.0,0.017875,29.14,93466.08,61.82,68522.0
2026-08-10T14:06:16,1096.0,0.137,6643.0,0.830375,142.0,0.01775,29.15,93461.7,61.8,69527.0
2026-08-10T14:06:19,1034.0,0.12925,6605.0,0.825625,140.0,0.0175,29.15,93467.23,61.79,70388.0
2026-08-10T14:06:21,985.0,0.123125,6591.0,0.823875,139.0,0.017375,29.15,93467.98,61.77,71151.0
2026-08-10T14:06:24,935.0,0.116875,6575.0,0.821875,138.0,0.01725,29.15,93464.45,61.74,72419.0
2026-08-10T14:06:25,913.0,0.114125,6566.0,0.82075,137.0,0.017125,29.15,93464.84,61.71,73352.0
2026-08-10T14:06:27,892.0,0.1115,6580.0,0.8225,135.0,0.016875,29.15,93470.74,61.69,74311.0
2026-08-10T14:06:29,870.0,0.10875,6559.0,0.819875,135.0,0.016875,29.16,93462.84,61.68,75029.0
2026-08-10T14:06:30,866.0,0.10825,6567.0,0.820875,134.0,0.01675,29.17,93467.51,61.68,75829.0
2026-08-10T14:06:32,893.0,0.111625,6550.0,0.81875,133.0,0.016625,29.16,93460.83,61.68,76923.0
2026-08-10T14:06:35,975.0,0.121875,6547.0,0.818375,132.0,0.0165,29.16,93461.21,61.67,77341.0
2026-08-10T14:06:36,1034.0,0.12925,6541.0,0.817625,131.0,0.016375,29.17,93456.05,61.66,78335.0
2026-08-10T14:06:38,1076.0,0.1345,6555.0,0.819375,130.0,0.01625,29.17,93459.57,61.66,78769.0
2026-08-10T14:06:41,1099.0,0.137375,6531.0,0.816375,130.0,0.01625,29.17,93459.57,61.66,79061.0
2026-08-10T14:06:43,1120.0,0.14,6542.0,0.81775,129.0,0.016125,29.17,93457.2,61.64,80175.0
2026-08-10T14:06:44,1130.0,0.14125,6520.0,0.815,129.0,0.016125,29.18,93457.95,61.63,80025.0
2026-08-10T14:06:46,1101.0,0.137625,6531.0,0.816375,128.0,0.016,29.19,93456.33,61.62,80936.0
2026-08-10T14:06:48,1011.0,0.126375,6506.0,0.81325,127.0,0.015875,29.18,93461.47,61.61,81477.0
2026-08-10T14:06:50,935.0,0.116875,6511.0,0.813875,126.0,0.01575,29.18,93460.71,61.6,82342.0
2026-08-10T14:06:53,885.0,0.110625,6495.0,0.811875,126.0,0.01575,29.19,93457.08,61.58,82902.0
2026-08-10T14:06:55,858.0,0.10725,6490.0,0.81125,126.0,0.01575,29.19,93459.48,61.57,83225.0
2026-08-10T14:06:56,834.0,0.10425,6486.0,0.81075,124.0,0.0155,29.19,93457.47,61.56,83551.0
2026-08-10T14:06:58,869.0,0.108625,6480.0,0.81,124.0,0.0155,29.2,93457.84,61.54,84211.0
2026-08-10T14:07:00,964.0,0.1205,6490.0,0.81125,124.0,0.0155,29.2,93458.61,61.53,84881.0
2026-08-10T14:07:03,1042.0,0.13025,6487.0,0.810875,124.0,0.0155,29.21,93456.98,61.53,85220.0
2026-08-10T14:07:04,1068.0,0.1335,6503.0,0.812875,124.0,0.0155,29.21,93459.73,61.51,85733.0
2026-08-10T14:07:06,1100.0,0.1375,6488.0,0.811,123.0,0.015375,29.22,93461.26,61.5,86341.0
2026-08-10T14:07:09,1111.0,0.138875,6503.0,0.812875,123.0,0.015375,29.21,93460.51,61.49,86604.0
2026-08-10T14:07:10,1065.0,0.133125,6488.0,0.811,123.0,0.015375,29.22,93459.25,61.49,86957.0
2026-08-10T14:07:12,961.0,0.120125,6505.0,0.813125,121.0,0.015125,29.22,93459.25,61.5,87045.0
2026-08-10T14:07:15,881.0,0.110125,6496.0,0.812,121.0,0.015125,29.23,93457.25,61.49,87134.0
2026-08-10T14:07:17,846.0,0.10575,6519.0,0.814875,121.0,0.015125,29.23,93457.62,61.49,87581.0
2026-08-10T14:07:18,831.0,0.103875,6508.0,0.8135,120.0,0.015,29.24,93458.77,61.53,88489.0
2026-08-10T14:07:20,904.0,0.113,6523.0,0.815375,120.0,0.015,29.24,93461.16,61.55,88398.0
