timestamp_iso,image_number,filename,status,error
2026-08-10T13:33:01,1,img_000001_20260810_133301.jpg,success,
2026-08-10T13:50:44,2,img_000002_20260810_135044.jpg,success,
2026-08-10T14:05:46,3,img_000003_20260810_140546.jpg,success,
2026-08-10T14:20:46,4,img_000004_20260810_142046.jpg,success,
