timestamp_iso,elapsed_s,image_number,image_filename,status,http_status,content_type,image_path
2026-08-05T22:58:08,25.22,1,img_000001_20260805_225808.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken4_confirmation_chicken_20260805_225737\images\img_000001_20260805_225808.jpg
2026-08-05T23:31:38,2034.24,2,img_000002_20260805_233137.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken4_confirmation_chicken_20260805_225737\images\img_000002_20260805_233137.jpg
2026-08-05T23:36:38,2335.19,3,img_000003_20260805_233638.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken4_confirmation_chicken_20260805_225737\images\img_000003_20260805_233638.jpg
2026-08-05T23:41:38,2635.18,4,img_000004_20260805_234138.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken4_confirmation_chicken_20260805_225737\images\img_000004_20260805_234138.jpg
2026-08-05T23:46:38,2935.18,5,img_000005_20260805_234638.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken4_confirmation_chicken_20260805_225737\images\img_000005_20260805_234638.jpg
2026-08-05T23:51:38,3235.17,6,img_000006_20260805_235138.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken4_confirmation_chicken_20260805_225737\images\img_000006_20260805_235138.jpg
2026-08-05T23:56:38,3535.17,7,img_000007_20260805_235638.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken4_confirmation_chicken_20260805_225737\images\img_000007_20260805_235638.jpg
2026-08-06T00:01:38,3835.16,8,img_000008_20260806_000138.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken4_confirmation_chicken_20260805_225737\images\img_000008_20260806_000138.jpg
2026-08-06T00:06:38,4135.16,9,img_000009_20260806_000638.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken4_confirmation_chicken_20260805_225737\images\img_000009_20260806_000638.jpg
2026-08-06T00:11:53,4435.15,10,capture_failed,"error: HTTPConnectionPool(host='192.168.1.9', port=80): Max retries exceeded with url: /capture (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1FF9F08D0>: Failed to establish a new connection: [WinError 10053] An established connection was aborted by the software in your host machine'))",,,
