timestamp_iso,elapsed_s,image_number,image_filename,status,http_status,content_type,image_path
2026-07-21T18:23:18,25.03,1,img_000001_20260721_182317.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S0003_Anish_control_empty_20260721_182247\images\img_000001_20260721_182317.jpg
2026-07-21T19:01:14,2300.47,2,img_000002_20260721_190112.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S0003_Anish_control_empty_20260721_182247\images\img_000002_20260721_190112.jpg
2026-07-21T19:06:14,2600.51,3,img_000003_20260721_190612.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S0003_Anish_control_empty_20260721_182247\images\img_000003_20260721_190612.jpg
2026-07-21T19:11:14,2900.51,4,img_000004_20260721_191112.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S0003_Anish_control_empty_20260721_182247\images\img_000004_20260721_191112.jpg
2026-07-21T19:16:14,3200.5,5,img_000005_20260721_191612.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S0003_Anish_control_empty_20260721_182247\images\img_000005_20260721_191612.jpg
2026-07-21T19:21:14,3500.49,6,img_000006_20260721_192112.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S0003_Anish_control_empty_20260721_182247\images\img_000006_20260721_192112.jpg
2026-07-21T19:26:14,3800.5,7,img_000007_20260721_192612.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S0003_Anish_control_empty_20260721_182247\images\img_000007_20260721_192612.jpg
2026-07-21T19:31:37,4100.48,8,img_000008_20260721_193112.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S0003_Anish_control_empty_20260721_182247\images\img_000008_20260721_193112.jpg
2026-07-21T19:36:14,4400.9,9,img_000009_20260721_193613.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S0003_Anish_control_empty_20260721_182247\images\img_000009_20260721_193613.jpg
2026-07-21T19:41:14,4700.88,10,img_000010_20260721_194113.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S0003_Anish_control_empty_20260721_182247\images\img_000010_20260721_194113.jpg
