timestamp_iso,elapsed_s,session_id,site_id,pcb_design_id,device_id,container_id,food_category,food_name,phase,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms,image_filename
2026-07-28T18:38:22,0.01,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1528,0.191,7557,0.945,455,0.057,29.17,93215.0,70.06,8200.0,none
2026-07-28T18:38:24,1.05,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1520,0.19,7559,0.945,454,0.057,29.25,93217.0,69.88,9500.0,none
2026-07-28T18:38:26,3.04,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1512,0.189,7559,0.945,455,0.057,29.31,93215.0,69.71,10800.0,none
2026-07-28T18:38:28,5.05,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1507,0.188,7559,0.945,454,0.057,29.37,93215.0,69.56,12600.0,none
2026-07-28T18:38:30,7.05,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1504,0.188,7557,0.945,453,0.057,29.41,93217.0,69.44,14300.0,none
2026-07-28T18:38:32,9.04,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1504,0.188,7558,0.945,454,0.057,29.45,93217.0,69.29,16000.0,none
2026-07-28T18:38:34,11.13,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1507,0.188,7558,0.945,454,0.057,29.48,93215.0,69.17,17700.0,none
2026-07-28T18:38:36,13.04,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1510,0.189,7560,0.945,453,0.057,29.5,93217.0,69.06,19400.0,none
2026-07-28T18:38:38,15.04,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1522,0.19,7558,0.945,453,0.057,29.53,93217.0,68.98,21300.0,none
2026-07-28T18:38:40,17.05,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1520,0.19,7558,0.945,454,0.057,29.55,93219.0,68.91,23600.0,none
2026-07-28T18:38:42,19.04,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1508,0.189,7556,0.945,454,0.057,29.56,93219.0,68.82,25400.0,none
2026-07-28T18:38:44,21.04,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1490,0.186,7553,0.944,453,0.057,29.58,93217.0,68.75,27200.0,none
2026-07-28T18:38:46,23.04,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1480,0.185,7547,0.943,453,0.057,29.59,93217.0,68.68,29000.0,none
2026-07-28T18:38:48,25.05,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1477,0.185,7545,0.943,452,0.057,29.6,93219.0,68.61,30800.0,img_000001_20260728_183847.jpg
2026-07-28T18:38:50,27.67,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1486,0.186,7541,0.943,453,0.057,29.61,93217.0,68.52,32600.0,none
2026-07-28T18:38:52,29.03,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1501,0.188,7538,0.942,452,0.057,29.62,93219.0,68.47,34300.0,none
2026-07-28T18:38:54,31.04,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1504,0.188,7533,0.942,452,0.057,29.63,93217.0,68.43,36200.0,none
2026-07-28T18:38:56,33.03,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1498,0.187,7529,0.941,452,0.057,29.64,93219.0,68.39,37900.0,none
2026-07-28T18:38:58,35.05,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1479,0.185,7526,0.941,452,0.057,29.65,93217.0,68.34,39600.0,none
2026-07-28T18:39:00,37.05,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1468,0.184,7524,0.941,451,0.056,29.66,93215.0,68.29,41100.0,none
2026-07-28T18:39:02,39.03,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1462,0.183,7522,0.94,451,0.056,29.67,93217.0,68.26,42800.0,none
2026-07-28T18:39:04,41.03,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1476,0.185,7519,0.94,451,0.056,29.68,93217.0,68.22,44300.0,none
2026-07-28T18:39:06,43.03,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1487,0.186,7518,0.94,451,0.056,29.68,93217.0,68.17,45900.0,none
2026-07-28T18:39:08,45.04,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1492,0.187,7514,0.939,451,0.056,29.69,93217.0,68.11,48200.0,none
2026-07-28T18:39:10,47.03,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1486,0.186,7509,0.939,451,0.056,29.7,93215.0,68.04,49800.0,none
2026-07-28T18:39:12,49.04,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1471,0.184,7511,0.939,450,0.056,29.7,93217.0,68.02,51400.0,none
2026-07-28T18:39:14,51.03,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1456,0.182,7507,0.938,450,0.056,29.71,93217.0,67.96,52800.0,none
2026-07-28T18:39:16,53.05,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1450,0.181,7507,0.938,450,0.056,29.72,93215.0,67.91,54200.0,none
2026-07-28T18:39:18,55.05,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1450,0.181,7503,0.938,450,0.056,29.73,93219.0,67.87,55700.0,none
2026-07-28T18:39:20,57.04,S008_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,poultry,chicken,Warmup,1462,0.183,7500,0.938,450,0.056,29.73,93219.0,67.84,57200.0,none
