timestamp_iso,elapsed_s,image_number,image_filename,status,http_status,content_type,image_path,timestamp,minutes_since_insertion,is_image_baseline,session_id,session_role,site_id,pcb_design_id,device_id,container_id,operator_id,protocol_version,rgb_mean_r,rgb_mean_g,rgb_mean_b,rgb_std_r,rgb_std_g,rgb_std_b,hsv_mean_h,hsv_mean_s,hsv_mean_v,gray_entropy,edge_strength,sharpness,laplacian_variance,laplacian_ratio,background_laplacian_variance,background_laplacian_ratio,background_contrast_ratio,baseline_mae,baseline_rmse,baseline_hist_distance,baseline_correlation,previous_mae,camera_pca_1,camera_pca_2,camera_anomaly_score,fog_suspected,camera_reliable,camera_is_anomaly_raw,camera_is_anomaly,camera_anomaly_count_window,camera_sustained_change
2026-08-04T18:57:09,1994.51,2,img_000002_20260804_185708.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken3_confirmation_chicken_20260804_182348\images\img_000002_20260804_185708.jpg,2026-08-04 18:57:09,0.0,True,S012_Anish_chicken3,confirmation,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,operator_A,prototype_1_control_calibrated_4h_v2,0.002058323472738266,0.12733884155750275,0.07679470628499985,0.007837292738258839,0.11489242315292358,0.08897650241851807,0.31449103355407715,0.7816762924194336,0.12750937044620514,2.9861377366114628,0.005663454532623291,0.00446102162823081,0.0001222207793034613,1.0,2.108834269165527e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-949.0583648160848,-81.86591318437347,0.1489559749443301,False,True,True,True,,False
2026-08-04T19:02:11,2295.38,3,img_000003_20260804_190209.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken3_confirmation_chicken_20260804_182348\images\img_000003_20260804_190209.jpg,2026-08-04 19:02:11,5.033333333333333,True,S012_Anish_chicken3,confirmation,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,operator_A,prototype_1_control_calibrated_4h_v2,0.0021003715228289366,0.1172531470656395,0.0668858215212822,0.01045524887740612,0.11090744286775589,0.0809481218457222,0.287155419588089,0.7103375196456909,0.11748012155294418,2.903553249678751,0.005595978815108538,0.003900111885741353,0.00014260593161452562,1.1667895788853557,2.047597081400454e-05,0.970961593018258,0.8745706081390381,0.010262959636747837,0.022054612636566162,0.048768335459183645,0.9714992425009826,0.010262959636747837,-949.1236308826673,-85.18096433301966,-0.08735019788391662,False,True,False,False,,False
2026-08-04T19:07:10,2595.47,4,img_000004_20260804_190709.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken3_confirmation_chicken_20260804_182348\images\img_000004_20260804_190709.jpg,2026-08-04 19:07:10,10.016666666666667,True,S012_Anish_chicken3,confirmation,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,operator_A,prototype_1_control_calibrated_4h_v2,0.0021917361300438643,0.1173742264509201,0.06958025693893433,0.010047372430562973,0.11074893921613693,0.08283857256174088,0.29069089889526367,0.7196174263954163,0.11758563667535782,2.9249958796748485,0.005693582817912102,0.003998232074081898,0.00014899205416440964,1.2190402893314733,2.0239489458617754e-05,0.9597477504302218,0.8940994143486023,0.009720111265778542,0.02093968167901039,0.046297034438775496,0.9737410740503021,0.006798995658755302,-948.5828974086851,-84.40222359070823,-0.054122991778083884,False,True,False,False,,False
2026-08-04T19:12:11,2895.48,5,img_000005_20260804_191209.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken3_confirmation_chicken_20260804_182348\images\img_000005_20260804_191209.jpg,2026-08-04 19:12:11,15.033333333333333,True,S012_Anish_chicken3,confirmation,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,operator_A,prototype_1_control_calibrated_4h_v2,0.001936555840075016,0.11401436477899551,0.0659923329949379,0.007647496648132801,0.10860935598611832,0.08028958737850189,0.27938997745513916,0.6839792728424072,0.11420193314552307,2.8907767283571584,0.005549616180360317,0.003749166615307331,0.00013475002197083086,1.1025131957002234,1.8752150936052203e-05,0.889218807292642,0.8816063404083252,0.010965583845973015,0.021680593490600586,0.06358949829931965,0.9783352287631902,0.007049721200019121,-950.2306232811728,-86.61046041915885,-0.034982813012376324,False,True,False,False,,False
2026-08-04T19:17:09,3194.62,6,img_000006_20260804_191708.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken3_confirmation_chicken_20260804_182348\images\img_000006_20260804_191708.jpg,2026-08-04 19:17:09,20.0,True,S012_Anish_chicken3,confirmation,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,operator_A,prototype_1_control_calibrated_4h_v2,0.0018485520267859101,0.11420077085494995,0.06868021190166473,0.006892000790685415,0.10893614590167999,0.08222027868032455,0.2899667024612427,0.709693431854248,0.11442187428474426,2.899204979806835,0.005660836584866047,0.003860138589516282,0.00014904631825629622,1.2194842735066345,2.1500331058632582e-05,1.019536308424101,0.8594520092010498,0.012778133153915405,0.02684682235121727,0.0506550276360544,0.957888693933447,0.00906378123909235,-950.5542625015636,-85.13755934634224,-0.058586374566563626,False,True,False,False,1.0,False
2026-08-04T19:22:10,3494.62,7,img_000007_20260804_192208.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken3_confirmation_chicken_20260804_182348\images\img_000007_20260804_192208.jpg,2026-08-04 19:22:10,25.016666666666666,True,S012_Anish_chicken3,confirmation,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,operator_A,prototype_1_control_calibrated_4h_v2,0.0018024398013949394,0.11148398369550705,0.0614454410970211,0.0036287333350628614,0.10750684142112732,0.0770057737827301,0.27332544326782227,0.6771132946014404,0.11171172559261322,2.8710119622046295,0.005545048043131828,0.003524752100929618,0.00014170270878821611,1.1593994866976198,2.0897467038594186e-05,0.9909487598977318,0.8456340432167053,0.014853623695671558,0.02910599671304226,0.07605229591836732,0.9586737558538423,0.0077373916283249855,-951.1201205577098,-87.34760669420287,0.01060774382390084,False,True,True,True,1.0,False
2026-08-04T19:27:09,3794.67,8,img_000008_20260804_192708.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken3_confirmation_chicken_20260804_182348\images\img_000008_20260804_192708.jpg,2026-08-04 19:27:09,30.0,True,S012_Anish_chicken3,confirmation,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,operator_A,prototype_1_control_calibrated_4h_v2,0.0019954859744757414,0.11756398528814316,0.06094493344426155,0.009012214839458466,0.11112547665834427,0.07684498280286789,0.2835470139980316,0.7174054980278015,0.1177876740694046,2.900777331805984,0.005612432956695557,0.003682185895740986,0.00014836496848147362,1.2139095277170426,1.940448237292003e-05,0.9201520791199229,0.8332169055938721,0.012694139964878559,0.026035502552986145,0.05866682610544214,0.9651745661064223,0.008069920353591442,-949.7913220677204,-85.65425178179117,-0.0536605108875125,False,True,False,False,1.0,False
2026-08-04T19:32:10,4094.67,9,img_000009_20260804_193208.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken3_confirmation_chicken_20260804_182348\images\img_000009_20260804_193208.jpg,2026-08-04 19:32:10,35.016666666666666,False,S012_Anish_chicken3,confirmation,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,operator_A,prototype_1_control_calibrated_4h_v2,0.001891694380901754,0.11012421548366547,0.059968285262584686,0.004429736640304327,0.10731907933950424,0.0772588849067688,0.2728561758995056,0.6789059042930603,0.11036056280136108,2.867220669862755,0.005423525348305702,0.003535363357514143,0.00012652821897063404,1.0352431042554378,2.0197980120428838e-05,0.9577793957427128,0.8115317225456238,0.014003492891788483,0.02671058289706707,0.07486979166666666,0.9725818149437122,0.00760530773550272,-950.7308584907115,-87.92197654182135,0.022213328488209116,False,True,True,True,2.0,False
2026-08-04T19:37:10,4394.72,10,img_000010_20260804_193708.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken3_confirmation_chicken_20260804_182348\images\img_000010_20260804_193708.jpg,2026-08-04 19:37:10,40.016666666666666,False,S012_Anish_chicken3,confirmation,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,operator_A,prototype_1_control_calibrated_4h_v2,0.0018783295527100563,0.1122974306344986,0.06167162209749222,0.006511942017823458,0.11110596358776093,0.07935938984155655,0.27295637130737305,0.6833189129829407,0.11255057156085968,2.813054882304648,0.005162658169865608,0.0037670773454010487,0.00012414575030561537,1.0157499486840496,1.639330730540678e-05,0.7773634725640942,0.8017410039901733,0.021032005548477173,0.046365827322006226,0.06561569940476189,0.8547370609810458,0.01853540912270546,-950.297338597814,-86.33577387450914,0.023645025454401725,False,True,True,True,3.0,False
2026-08-04T19:42:11,4694.73,11,img_000011_20260804_194208.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S012_Anish_chicken3_confirmation_chicken_20260804_182348\images\img_000011_20260804_194208.jpg,2026-08-04 19:42:11,45.03333333333333,False,S012_Anish_chicken3,confirmation,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,operator_A,prototype_1_control_calibrated_4h_v2,0.0022021308541297913,0.11071156710386276,0.060383763164281845,0.007458557840436697,0.11018811911344528,0.07892877608537674,0.2695104777812958,0.6722335815429688,0.11091241985559464,2.8171138491007364,0.0052460674196481705,0.0037461118772625923,0.00013762651360593736,1.1260484051097828,1.968308242794592e-05,0.9333631720492944,0.7965878844261169,0.021814141422510147,0.047510381788015366,0.07255792942176868,0.8474949524851266,0.006498484872281551,-948.6421748102271,-85.7213146969055,0.0019705746193050544,False,True,True,True,4.0,False
