timestamp_iso,elapsed_s,image_number,image_filename,status,http_status,content_type,image_path
2026-07-29T11:52:51,25.04,1,img_000001_20260729_115249.jpg,success,200,image/jpeg,C:\Users\anish\Documents\GitHub\Spoil-Free-Fridge\Data logs\pcb_data\house_A_pcb_A_S011_Anish_pilot_chicken_20260729_115219\images\img_000001_20260729_115249.jpg
