timestamp_iso,elapsed_s,session_id,site_id,pcb_design_id,device_id,container_id,food_category,food_name,phase,adc_NH3,v_NH3,adc_CH4,v_CH4,adc_H2S,v_H2S,temp_C,pressure_Pa,humidity_pct,bme_gas_ohms,image_filename
2026-07-20T19:03:21,0.0,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1174,0.147,7931,0.991,186,0.023,30.7,93617.0,62.83,34700.0,none
2026-07-20T19:03:23,1.03,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1184,0.148,7930,0.991,186,0.023,30.74,93617.0,62.65,38200.0,none
2026-07-20T19:03:25,3.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1181,0.148,7929,0.991,186,0.023,30.78,93619.0,62.52,41400.0,none
2026-07-20T19:03:27,5.05,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1171,0.146,7930,0.991,185,0.023,30.81,93623.0,62.43,44400.0,none
2026-07-20T19:03:29,7.05,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1170,0.146,7928,0.991,185,0.023,30.84,93621.0,62.33,47800.0,none
2026-07-20T19:03:31,9.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1182,0.148,7930,0.991,185,0.023,30.86,93621.0,62.27,50500.0,none
2026-07-20T19:03:33,11.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1184,0.148,7927,0.991,185,0.023,30.88,93621.0,62.21,52900.0,none
2026-07-20T19:03:35,13.03,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1174,0.147,7927,0.991,185,0.023,30.9,93623.0,62.18,54800.0,none
2026-07-20T19:03:37,15.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1166,0.146,7927,0.991,185,0.023,30.91,93623.0,62.13,57400.0,none
2026-07-20T19:03:39,17.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1173,0.147,7929,0.991,185,0.023,30.92,93623.0,62.1,59100.0,none
2026-07-20T19:03:41,19.05,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1182,0.148,7926,0.991,185,0.023,30.93,93623.0,62.05,61200.0,none
2026-07-20T19:03:43,21.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1178,0.147,7927,0.991,184,0.023,30.94,93623.0,62.05,62900.0,none
2026-07-20T19:03:45,23.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1168,0.146,7928,0.991,185,0.023,30.95,93621.0,62.03,64200.0,none
2026-07-20T19:03:48,25.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1167,0.146,7928,0.991,184,0.023,30.95,93625.0,62.01,66000.0,img_000001_20260720_190346.jpg
2026-07-20T19:03:49,27.61,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1176,0.147,7928,0.991,184,0.023,30.96,93625.0,61.99,67300.0,none
2026-07-20T19:03:51,29.05,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1180,0.148,7928,0.991,184,0.023,30.97,93623.0,61.98,68500.0,none
2026-07-20T19:03:53,31.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1172,0.147,7926,0.991,184,0.023,30.97,93625.0,61.96,69700.0,none
2026-07-20T19:03:55,33.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1164,0.146,7926,0.991,184,0.023,30.98,93625.0,61.96,70700.0,none
2026-07-20T19:03:57,35.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1170,0.146,7925,0.991,184,0.023,30.98,93623.0,61.92,72100.0,none
2026-07-20T19:03:59,37.05,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1177,0.147,7924,0.991,184,0.023,30.98,93623.0,61.92,73200.0,none
2026-07-20T19:04:01,39.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1173,0.147,7924,0.991,183,0.023,30.99,93623.0,61.92,74100.0,none
2026-07-20T19:04:03,41.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1165,0.146,7923,0.99,184,0.023,30.99,93623.0,61.91,75100.0,none
2026-07-20T19:04:05,43.03,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1163,0.145,7923,0.99,184,0.023,31.0,93625.0,61.88,76000.0,none
2026-07-20T19:04:07,45.04,S0001_Anish,house_A,spoil_free_pcb_v1,pcb_A,chamber_A,none,empty,Warmup,1173,0.147,7923,0.99,183,0.023,31.0,93625.0,61.87,76600.0,none
